title,year,pass,budget,totalGross,domGross,intGross,totalROI,domROI,intROI
Real Steel,2011,0,113925987,303703179,88513562,215189617,2.66579370517106,0.7769391719204505,1.8888545332506095
Red Riding Hood,2011,1,43499013,93523336,39006354,54516982,2.1500105301239825,0.8967181393288165,1.2532923907951659
Red State,2011,1,4142763,1103455,1103455,0,0.2663572596356586,0.2663572596356586,0
Restless,2011,1,8285526,2918985,169597,2749388,0.3522992988013072,0.020469068590213826,0.3318302302110934
Rio,2011,0,93212171,504919774,148745713,356174061,5.4168867496928055,1.5957756525164508,3.8211110971763547
Rise of the Planet of the Apes,2011,0,96319243,500093845,183068895,317024950,5.192045010154409,1.9006471531342912,3.291397857020118
Shame,2011,0,6731990,11166495,4145138,7021357,1.658721269639438,0.6157373971143748,1.042983872525063
Snow Flower and the Secret Fan,2011,1,6214145,11753231,1396324,10356907,1.8913673562493312,0.22470090414691,1.6666664521024213
Soul Surfer,2011,1,18642434,48841781,45418587,3423194,2.6199251127830196,2.436301343483367,0.1836237692996526
Source Code,2011,0,33142105,145440503,56664949,88775554,4.388390628778709,1.709757089961546,2.6786335388171634
Straw Dogs,2011,1,25892270,11655479,10692928,962551,0.45015284484519896,0.41297761841661623,0.03717522642858274
Sucker Punch,2011,1,77676809,92961937,37691379,55270558,1.196778526265156,0.4852333596762452,0.7115451665889108
Super 8,2011,1,51784539,269379017,131537058,137841959,5.20191976605218,2.540083595221346,2.6618361708308345
Take Shelter,2011,1,4919531,3240628,1790661,1449967,0.6587270209294341,0.3639901852432681,0.29473683568616604
The Adjustment Bureau,2011,0,51991677,132354553,64726164,67628389,2.545687322222747,1.2449331842094649,1.3007541380132823
The Adventures of Tintin,2011,0,134639802,387342089,80361144,306980945,2.8768765494768034,0.5968602360244113,2.280016313452392
The Artist,2011,0,16571053,132834295,46261299,86572996,8.016044303279942,2.7916933824301933,5.22435092084975
The Best Exotic Marigold Hotel,2011,1,10356908,139537943,48039108,91498835,13.472934489714497,4.638363882347898,8.8345706073666
The Cabin in the Woods,2011,0,31070724,73293915,43574905,29719010,2.358938111644904,1.4024425372257177,0.9564955744191864
The Darkest Hour,2011,1,36042039,65074228,22208829,42865399,1.8055090612381837,0.6161923580405648,1.1893167031976188
The Divide,2011,1,3107072,18642,18642,0,0.005999860962346544,0.005999860962346544,0
The Future,2011,1,1035691,588958,588958,0,0.5686618885362527,0.5686618885362527,0
The Girl with the Dragon Tattoo,2011,0,93212171,241492267,106174662,135317605,2.5907804142873143,1.1390643610264157,1.4517160532608988
The Green Hornet,2011,0,113925987,236120048,102305579,133814469,2.0725740826805388,0.8980003745765223,1.1745737081040166
The Guard,2011,0,6214145,16513705,5551069,10962636,2.657437990262538,0.8932956987646732,1.764142291497865
The Help,2011,1,25892270,220726425,175762513,44963912,8.524800065811148,6.788223396403637,1.7365766694075104
The Iron Lady,2011,1,14499671,119717677,31028712,88688965,8.25657885616853,2.13995972736209,6.11661912880644
The Lincoln Lawyer,2011,0,41427631,90255363,60079594,30175769,2.1786271824232477,1.4502300167731048,0.728397165650143
The Mechanic,2011,0,44016858,79072292,30160867,48911425,1.796409275737037,0.685211720473097,1.11119755526394
The Muppets,2011,0,46606085,166717137,91789051,74928086,3.57715386306316,1.9694649529133375,1.6076889101498226
The Rite,2011,0,38320559,99475649,34227129,65248520,2.5958819911786777,0.8931792722543531,1.7027027189243247
The Roommate,2011,1,16571053,41942847,38631377,3311470,2.531091234817727,2.3312566196004565,0.19983461521727075
The Smurfs,2011,1,113925987,583162839,147704169,435458670,5.118786804980676,1.2964923358531009,3.822294469127575
The Three Musketeers,2011,0,93212171,144870266,21105217,123765049,1.5541990326563684,0.2264212577990486,1.3277777748573198
The Tree of Life,2011,0,36249178,64529403,13780555,50748848,1.7801618287730552,0.38016186187725415,1.399999966895801
The Twilight Saga: Breaking Dawn - Part 1,2011,1,132050575,735276926,291326492,443950434,5.568146340900068,2.206173596745035,3.361972744155033
Thor,2011,1,155353618,465363438,187491749,277871689,2.9955107836625987,1.2068708242121533,1.7886399594504454
Tinker Tailor Soldier Spy,2011,0,21749507,84359926,25011304,59348622,3.8787052046742945,1.1499710775053429,2.7287341271689516
Tower Heist,2011,0,88033717,158947830,80832113,78115717,1.8055335548310427,0.9181949343340802,0.8873386204969625
Transformers: Dark of the Moon,2011,1,201959703,1163903170,364967639,798935531,5.763046551915359,1.8071309948400944,3.9559155570752647
War Horse,2011,0,72498355,162412399,82734459,79677940,2.2402218505509537,1.1411908449508958,1.099031005600058
Warrior,2011,0,25892270,25079651,14144548,10935103,0.9686153821198373,0.5462845860946144,0.422330796025223
We Bought a Zoo,2011,0,51784539,123169061,78323650,44845411,2.3784910202637897,1.5124910158995526,0.866000004364237
Weekend,2011,0,196781,1633890,501887,1132003,8.303088204653905,2.550485056992291,5.752603147661613
What&#39;s Your Number,2011,1,20713816,31807187,14511151,17296036,1.53555419242886,0.7005542098085645,0.8349999826202955
Winnie the Pooh,2011,0,31070724,51935343,27645535,24289808,1.6715202066099264,0.8897615324316228,0.7817586741783037
X-Men: First Class,2011,1,165710526,368093107,151633733,216459374,2.221301904503037,0.9150519080483759,1.306249996454661
Young Adult,2011,1,12428289,23562334,16893744,6668590,1.8958630588651422,1.3592976474879206,0.5365654113772218
Your Sister&#39;s Sister,2011,1,124283,3200899,1654502,1546397,25.754922233933844,13.3123757875172,12.442546446416646
127 Hours,2010,0,19228173,64879307,19586277,45293030,3.374179491728101,1.0186239223040068,2.3555555694240944
Alice in Wonderland,2010,1,213646368,1094287202,356993585,737293617,5.1219555578871345,1.6709555530567222,3.451000004830412
Animal Kingdom,2010,0,4486574,8629906,1115276,7514630,1.9234957453058836,0.24858076563542694,1.6749149796704568
Another Year,2010,1,8545855,19768384,3424437,16343947,2.3132131308101997,0.4007132112585575,1.9124999195516423
Barney&#39;s Version,2010,1,32046955,9449125,8014473,1434652,0.29485250626775616,0.2500853201185573,0.04476718614919889
Beginners,2010,0,3418342,12353318,6186017,6167301,3.613833256005397,1.8096542124807875,1.8041790435246092
Biutiful,2010,0,37388114,26813941,5449304,21364637,0.7171782187248065,0.145749635833463,0.5714285828913435
Black Swan,2010,1,13887014,353869648,114252393,239617255,25.482054529505046,8.227282913375042,17.254771616130004
Blue Valentine,2010,0,1068232,17696585,10402326,7294259,16.566237483992243,9.737890271027268,6.828347212964974
Burlesque,2010,1,58752751,95774887,42131764,53643123,1.6301345106376381,0.7171028297891957,0.9130316808484423
Casino Jack,2010,0,13352898,2222851,2179053,43798,0.16646955589715431,0.1631895188595015,0.0032800370376528
Centurion,2010,0,16023478,7075508,132001,6943507,0.44157129931466815,0.00823797430245793,0.4333333250122102
Charlie St. Cloud,2010,0,47002201,51785833,33335524,18450309,1.101774638170668,0.7092332548426828,0.392541383327985
Clash of the Titans,2010,0,133528980,526867848,174351340,352516508,3.945719109065313,1.3057191030741042,2.640000005991209
Conviction,2010,1,13352898,10824983,7261515,3563468,0.8106841675866917,0.5438156570955608,0.26686851049113086
Cop Out,2010,0,39524578,59724746,47937418,11787328,1.5110786508587137,1.2128508494132435,0.29822780144547023
Country Strong,2010,1,16023478,21953741,21598495,355246,1.3700983644125202,1.3479280216192764,0.022170342793243765
Cyrus,2010,0,7477623,10724926,7978555,2746371,1.434269419573573,1.066990807105413,0.36727861246816
Date Night,2010,1,58752751,162658630,105446665,57211965,2.76852789412363,1.794752810808808,0.9737750833148221
Dear John,2010,0,26705796,118960872,85474402,33486470,4.454496394715215,3.200593683857991,1.2539027108572236
Despicable Me,2010,1,73707997,580578700,268675247,311903453,7.876739616191172,3.6451302156535337,4.2316094005376375
Devil,2010,1,10682318,67676882,35977680,31699202,6.3354116587804254,3.367965641914049,2.9674460168663765
Diary of a Wimpy Kid,2010,1,16023478,82205045,68370710,13834335,5.1302872572359135,4.266908220549871,0.8633790366860428
Dinner for Schmucks,2010,0,73707997,92718787,78009058,14709729,1.257920317655627,1.0583527049310537,0.19956761272457316
Don&#39;t Be Afraid of the Dark,2010,1,26705796,33703834,25687431,8016403,1.262041917791928,0.9618672665664038,0.3001746512255242
Due Date,2010,0,69435070,226186388,107399007,118787381,3.257523726842934,1.5467545002835024,1.7107692265594316
Dylan Dog: Dead of Night,2010,0,21364637,6506276,1267498,5238778,0.3045348254688343,0.059326914845311905,0.2452079106235224
Easy A,2010,1,8545855,81400037,62386303,19013734,9.525089882756026,7.3001827201608265,2.2249071625951995
"Eat, Pray, Love",2010,1,64093910,219892171,86071723,133820448,3.4307810367630873,1.3429001756953196,2.0878808610677675
Edge of Darkness,2010,0,64093910,86749716,46269276,40480440,1.353478294583682,0.7218981647398325,0.6315801298438495
Everything Must Go,2010,0,5341159,2897185,2897185,0,0.5424262786410216,0.5424262786410216,0
Fair Game,2010,1,53411592,27878177,12281992,15596185,0.5219499355121263,0.22994993296586255,0.29200000254626374
Faster,2010,0,12818782,38091703,24825729,13265974,2.9715540056769822,1.9366683199698693,1.0348856857071131
For Colored Girls,2010,1,22432869,40611902,40304065,307837,1.8103748566445068,1.7966522694890252,0.013722587155481539
Frozen,2010,0,160234776,1073092418,419868647,653223771,6.6970007684224555,2.620334096513481,4.076666671908974
Get Him To The Greek,2010,0,42729274,97696078,65326144,32369934,2.286396862254201,1.5288381450150546,0.7575587172391461
Going the Distance,2010,1,34183419,42718768,19019119,23699649,1.2496926653240858,0.556384339436614,0.6933083258874719
Green Zone,2010,0,106823184,104177195,37919386,66257809,0.9752301990923619,0.35497337357029163,0.6202568255220702
Grown Ups,2010,1,80117388,290797736,173054825,117742911,3.629645739324402,2.1600158132963596,1.4696299260280428
Gunless,2010,0,10575495,489308,489308,0,0.046268094306696754,0.046268094306696754,0
Harry Potter and the Deathly Hallows: Part 1,2010,1,133528980,1021656625,316178791,705477834,7.651197702551162,2.367866443673875,5.283331258877286
Hot Tub Time Machine,2010,0,38456346,67522890,53699864,13823026,1.7558321843682185,1.3963849815580502,0.3594472028101682
How to Train Your Dragon,2010,1,176258254,528636950,232427199,296209751,2.999218124559432,1.3186741257518642,1.6805439988075679
I Am Love,2010,1,10682318,16164710,5346997,10817713,1.5132211941265932,0.5005465105981679,1.0126746835284253
Inception,2010,0,170917095,889393184,312539208,576853976,5.20365258957859,1.8286012174498987,3.375051372128692
Insidious,2010,1,1602348,106685260,57694294,48990966,66.580580498119,36.00609480587238,30.57448569224663
Iron Man 2,2010,1,181599413,666108069,333751233,332356836,3.6680078310605553,1.837843126728609,1.8301647043319462
It&#39;s Kind of a Funny Story,2010,0,8545855,7080589,6797830,282759,0.8285407370005693,0.7954534683773595,0.03308726862320973
Kick-Ass,2010,0,29910492,104182018,51351297,52830721,3.483126188629729,1.7168322406732728,1.7662939479564561
Knight and Day,2010,0,124983125,280028482,81637519,198390963,2.240530327594225,0.6531883324248774,1.587341995169348
Legion,2010,1,27774028,73552139,42908822,30643317,2.6482344944708776,1.5449261446701212,1.1033083498007563
Let Me In,2010,0,21364637,30199340,12962924,17236416,1.4135199207924758,0.606746746972579,0.8067731738198969
Letters to Juliet,2010,0,32046955,84535576,56650955,27884621,2.6378660936741105,1.7677484491116238,0.8701176445624865
Love and Other Drugs,2010,0,32046955,109728398,34575465,75152933,3.423988269712364,1.0789001638377187,2.3450881058746456
Machete,2010,1,13352898,47356808,28408179,18948629,3.5465565602313447,2.127491650127186,1.4190649101041586
Made In Dagenham,2010,1,8545855,16711628,1170108,15541520,1.9555244033510983,0.13692111555836134,1.818603287792737
Meek&#39;s Cutoff,2010,0,2136464,1997517,1044487,953030,0.9349640340300609,0.48888584127792467,0.4460781927521362
Megamind,2010,0,138870139,343850165,158542540,185307625,2.4760554535053787,1.1416604112421893,1.3343950422631894
Monsters,2010,0,534116,6024539,253492,5771047,11.27945802035513,0.47460102299874934,10.80485699735638
Morning Glory,2010,1,42729274,64137680,33127720,31009960,1.5010243328730557,0.775293303602584,0.7257310292704716
Nanny McPhee and the Big Bang,2010,1,37388114,104472930,31189851,73283079,2.7942818939730416,0.8342183561331817,1.96006353783986
Never Let Me Go,2010,1,16023478,12294827,2600773,9694054,0.7673007695333061,0.16231014265442248,0.6049906268788836
Paranormal Activity 2,2010,1,3204696,189624005,90535754,99088251,59.17066860632023,28.25096483410595,30.919703772214277
Percy Jackson &amp; the Olympians: The Lightning Thief,2010,0,101482025,241919399,94825128,147094271,2.38386452182049,0.9344031911069965,1.4494613307134934
Please Give,2010,1,3204696,4882010,4308792,573218,1.5233925464381022,1.3445244104276974,0.17886813601040474
Predators,2010,0,42729274,135915826,55548791,80367035,3.1808597075625484,1.3000171966413472,1.8808425109212012
Prince of Persia: The Sands of Time,2010,0,213646368,357921415,96952376,260969039,1.675298383729135,0.4537983814449867,1.2215000022841485
Rabbit Hole,2010,1,5341159,6238038,2381151,3856887,1.1679184236979276,0.4458116674676788,0.7221067562302489
Ramona and Beezus,2010,1,16023478,29343924,27952425,1391499,1.8313080343730619,1.744466775565205,0.08684125880785683
Red,2010,0,64093910,209843135,96546967,113296168,3.2739949084086146,1.506336046591634,1.7676588618169808
Remember Me,2010,1,17091709,60361637,20369301,39992336,3.5316326178967827,1.191765024784824,2.3398675931119586
Repo Men,2010,1,34183419,19436733,14893296,4543437,0.5686011981422924,0.43568772333744615,0.13291347480484617
Robin Hood,2010,0,224328687,344460978,112684730,231776248,1.5355190751863135,0.5023197501262957,1.0331993250600178
Salt,2010,1,138870139,315890541,126383971,189506570,2.2747189804425845,0.9100874522779876,1.364631528164597
Scott Pilgrim vs. the World,2010,1,90799707,51371013,33768214,17602799,0.5657618807073904,0.37189783002273347,0.19386405068465695
Secretariat,2010,1,37388114,64495830,63772921,722909,1.7250356624032974,1.705700399865048,0.019335262538249454
Sex and the city 2,2010,1,101482025,314787390,101853441,212933949,3.1019029232024096,1.0036599190841924,2.098243004118217
Shrek Forever After,2010,0,176258254,807844640,255026238,552818402,4.583301046429292,1.4468896191380631,3.1364114272912293
Shutter Island,2010,0,85458547,317084404,136747492,180336912,3.710388429609036,1.6001616783865984,2.1102267512224375
Skyline,2010,0,10682318,84062765,22877632,61185133,7.869337441555288,2.1416355513850083,5.727701890170279
Somewhere,2010,0,7477623,15367204,1907483,13459721,2.0550921061412164,0.2550921596341511,1.799999946507065
Submarine,2010,0,2029641,4894571,499507,4395064,2.411545194445717,0.24610608477065649,2.1654391096750607
Super,2010,0,2670580,553731,350077,203654,0.20734484643785245,0.13108650555310083,0.07625834088475163
Takers,2010,0,34183419,75403567,61684749,13718818,2.2058521121014842,1.8045225084126313,0.4013296036888528
Tangled,2010,1,277740279,626605502,214524387,412081115,2.2560843686629983,0.7723920627299434,1.483692305933055
The A-Team,2010,0,117505503,189334662,82491105,106843557,1.6112833626183447,0.7020190790553869,0.9092642835629579
The Back-up Plan,2010,1,37388114,80417752,40048019,40369733,2.150890841939767,1.0711430643439248,1.0797477775958424
The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,1,165575935,446720616,111509464,335211152,2.697980331501676,0.6734641963519639,2.0245161351497125
The Conspirator,2010,0,26705796,16992803,12325477,4667326,0.6362964429144894,0.4615281641483369,0.17476827876615247
The Crazies,2010,1,20296405,58705899,41793064,16912835,2.892428437449883,2.0591362854653323,0.833292151984551
The Debt,2010,1,21364637,49783934,33304850,16479084,2.3302026615289555,1.5588774103674217,0.7713252511615339
The Expendables,2010,0,87595011,286572606,110101079,176471527,3.271563103063027,1.2569332173495589,2.014629885713468
The Fighter,2010,0,11750550,138082199,100004670,38077529,11.75112645791048,8.510637374420773,3.240489083489709
The Ghost Writer,2010,0,48070433,70003894,16601978,53401916,1.4562775833535762,0.34536776483789944,1.1109098185156767
The Illusionist,2010,0,17625825,89509349,42588953,46920396,5.078306916130167,2.4162813939205683,2.6620255222095985
The Karate Kid,2010,0,42729274,383593100,188640789,194952311,8.97729037006339,4.414790408093524,4.562499961969866
