"","game","date","visitor","hometeam","foul.num","foul.home","foul.vis","foul.diff","score.diff","lead.vis","lead.home","previous.foul.home","previous.foul.vis","foul.type","offensive","personal","shooting","time"
"258",21,20100224,"PUR","MN",7,0,1,-4,-11,1,0,0,1,"Shooting",0,0,1,8.75
"259",21,20100224,"PUR","MN",8,0,1,-5,-14,1,0,0,1,"Shooting",0,0,1,7.56666666666667
"260",21,20100224,"PUR","MN",9,1,0,-6,-12,1,0,0,1,"Personal",0,1,0,7.35
"261",21,20100224,"PUR","MN",10,1,0,-5,-9,1,0,1,0,"Personal",0,1,0,6.48333333333333
"262",21,20100224,"PUR","MN",11,1,0,-4,-11,1,0,1,0,"Personal",0,1,0,5.4
"263",21,20100224,"PUR","MN",12,1,0,-3,-11,1,0,1,0,"Personal",0,1,0,3.63333333333333
"264",21,20100224,"PUR","MN",13,0,1,-2,-11,1,0,1,0,"Personal",0,1,0,3.13333333333333
"265",21,20100224,"PUR","MN",14,0,1,-3,-10,1,0,0,1,"Personal",0,1,0,1.85
"266",21,20100224,"PUR","MN",15,0,1,-4,-8,1,0,0,1,"Personal",0,1,0,1.06666666666667
"267",22,20100224,"OHST","PSU",1,1,0,0,4,0,1,0,0,"Shooting",0,0,1,11.45
"268",22,20100224,"OHST","PSU",2,1,0,1,2,0,1,1,0,"Personal",0,1,0,10.75
"269",22,20100224,"OHST","PSU",3,1,0,2,0,0,0,1,0,"Shooting",0,0,1,10.6833333333333
"270",22,20100224,"OHST","PSU",4,0,1,3,-1,1,0,1,0,"Shooting",0,0,1,10.2666666666667
"271",22,20100224,"OHST","PSU",5,1,0,2,1,0,1,0,1,"Personal",0,1,0,10.0166666666667
"272",22,20100224,"OHST","PSU",6,1,0,3,-1,1,0,1,0,"Personal",0,1,0,8.56666666666667
"273",22,20100224,"OHST","PSU",7,1,0,4,-5,1,0,1,0,"Personal",0,1,0,6.38333333333333
"274",22,20100224,"OHST","PSU",9,0,1,6,-7,1,0,1,0,"Offensive",1,0,0,5.51666666666667
"275",22,20100224,"OHST","PSU",10,0,1,5,-7,1,0,0,1,"Shooting",0,0,1,3.73333333333333
"276",22,20100224,"OHST","PSU",11,0,1,4,-7,1,0,0,1,"Shooting",0,0,1,1.81666666666667
"277",22,20100224,"OHST","PSU",12,0,1,3,-8,1,0,0,1,"Shooting",0,0,1,1.23333333333333
"278",22,20100224,"OHST","PSU",13,0,1,2,-6,1,0,0,1,"Personal",0,1,0,0.583333333333333
"279",23,20100223,"IL","MI",1,1,0,0,1,0,1,0,0,"Shooting",0,0,1,16.4333333333333
"280",23,20100223,"IL","MI",2,1,0,1,-6,1,0,1,0,"Personal",0,1,0,14.2833333333333
"281",23,20100223,"IL","MI",3,0,1,2,-6,1,0,1,0,"Shooting",0,0,1,7.83333333333333
"282",23,20100223,"IL","MI",4,0,1,1,-5,1,0,0,1,"Shooting",0,0,1,5.7
"283",23,20100223,"IL","MI",5,1,0,0,-7,1,0,0,1,"Shooting",0,0,1,4.6
"284",23,20100223,"IL","MI",6,1,0,1,-10,1,0,1,0,"Shooting",0,0,1,2.71666666666667
"285",24,20100221,"NW","WI",1,0,1,0,-2,1,0,0,0,"Shooting",0,0,1,16.3
"286",24,20100221,"NW","WI",2,1,0,-1,0,0,0,0,1,"Personal",0,1,0,15.8666666666667
"287",24,20100221,"NW","WI",3,0,1,0,2,0,1,1,0,"Shooting",0,0,1,15.1833333333333
"288",24,20100221,"NW","WI",4,1,0,-1,4,0,1,0,1,"Personal",0,1,0,12.95
"289",24,20100221,"NW","WI",5,0,1,0,4,0,1,1,0,"Personal",0,1,0,12.6333333333333
"290",24,20100221,"NW","WI",6,1,0,-1,7,0,1,0,1,"Shooting",0,0,1,11.9666666666667
"291",24,20100221,"NW","WI",7,1,0,0,7,0,1,1,0,"Shooting",0,0,1,9.18333333333333
"292",24,20100221,"NW","WI",8,1,0,1,5,0,1,1,0,"Personal",0,1,0,7.66666666666667
"293",24,20100221,"NW","WI",9,0,1,2,3,0,1,1,0,"Personal",0,1,0,6.7
"294",24,20100221,"NW","WI",10,1,0,1,6,0,1,0,1,"Personal",0,1,0,4.56666666666667
"295",24,20100221,"NW","WI",11,1,0,2,6,0,1,1,0,"Personal",0,1,0,4.43333333333333
"296",24,20100221,"NW","WI",12,0,1,3,6,0,1,1,0,"Shooting",0,0,1,3.21666666666667
"297",24,20100221,"NW","WI",13,0,1,2,11,0,1,0,1,"Personal",0,1,0,1.33333333333333
"298",24,20100221,"NW","WI",14,1,0,1,12,0,1,0,1,"Shooting",0,0,1,0.55
"299",24,20100221,"NW","WI",15,0,1,2,12,0,1,1,0,"Shooting",0,0,1,0.05
"300",25,20100221,"OHST","MIST",1,0,1,0,5,0,1,0,0,"Shooting",0,0,1,15.6833333333333
"301",25,20100221,"OHST","MIST",2,1,0,-1,-1,1,0,0,1,"Personal",0,1,0,10.75
"302",25,20100221,"OHST","MIST",3,0,1,0,-4,1,0,1,0,"Personal",0,1,0,10.55
"303",25,20100221,"OHST","MIST",4,0,1,-1,-6,1,0,0,1,"Shooting",0,0,1,9.18333333333333
"304",25,20100221,"OHST","MIST",5,0,1,-2,-11,1,0,0,1,"Shooting",0,0,1,7.86666666666667
"305",25,20100221,"OHST","MIST",6,0,1,-3,-7,1,0,0,1,"Shooting",0,0,1,7.41666666666667
"306",25,20100221,"OHST","MIST",7,1,0,-4,-6,1,0,0,1,"Personal",0,1,0,7.03333333333333
"307",25,20100221,"OHST","MIST",8,1,0,-3,-8,1,0,1,0,"Shooting",0,0,1,5.58333333333333
"308",25,20100221,"OHST","MIST",9,0,1,-2,-9,1,0,1,0,"Shooting",0,0,1,5.38333333333333
"309",25,20100221,"OHST","MIST",10,1,0,-3,-9,1,0,0,1,"Shooting",0,0,1,3.86666666666667
"310",25,20100221,"OHST","MIST",11,0,1,-2,-10,1,0,1,0,"Shooting",0,0,1,1.7
"311",25,20100221,"OHST","MIST",12,0,1,-3,-12,1,0,0,1,"Shooting",0,0,1,0.516666666666667
"312",26,20100220,"IN","MN",1,1,0,0,5,0,1,0,0,"Personal",0,1,0,17.6833333333333
"313",26,20100220,"IN","MN",2,1,0,1,2,0,1,1,0,"Shooting",0,0,1,16.9666666666667
"314",26,20100220,"IN","MN",3,0,1,2,4,0,1,1,0,"Personal",0,1,0,14.5333333333333
"315",26,20100220,"IN","MN",4,0,1,1,6,0,1,0,1,"Personal",0,1,0,13.3333333333333
"316",26,20100220,"IN","MN",5,1,0,0,4,0,1,0,1,"Shooting",0,0,1,12.7
"317",26,20100220,"IN","MN",6,0,1,1,6,0,1,1,0,"Personal",0,1,0,12.1
"318",26,20100220,"IN","MN",7,0,1,0,11,0,1,0,1,"Personal",0,1,0,10.7333333333333
"319",26,20100220,"IN","MN",8,1,0,-1,13,0,1,0,1,"Shooting",0,0,1,10.05
"320",26,20100220,"IN","MN",9,1,0,0,16,0,1,1,0,"Shooting",0,0,1,8.95
"321",26,20100220,"IN","MN",10,1,0,1,16,0,1,1,0,"Shooting",0,0,1,7.98333333333333
"322",26,20100220,"IN","MN",11,0,1,2,15,0,1,1,0,"Personal",0,1,0,6.88333333333333
"323",26,20100220,"IN","MN",12,1,0,1,15,0,1,0,1,"Shooting",0,0,1,6.48333333333333
"324",26,20100220,"IN","MN",13,0,1,2,13,0,1,1,0,"Personal",0,1,0,4.06666666666667
"325",26,20100220,"IN","MN",14,0,1,1,15,0,1,0,1,"Offensive",1,0,0,2.33333333333333
"326",26,20100220,"IN","MN",15,1,0,0,15,0,1,0,1,"Personal",0,1,0,1.91666666666667
"327",26,20100220,"IN","MN",16,0,1,1,13,0,1,1,0,"Personal",0,1,0,1.53333333333333
"328",26,20100220,"IN","MN",17,1,0,0,17,0,1,0,1,"Personal",0,1,0,0.483333333333333
"329",27,20100220,"PSU","MI",1,0,1,0,-2,1,0,0,0,"Shooting",0,0,1,18.65
"330",27,20100220,"PSU","MI",2,0,1,-1,4,0,1,0,1,"Shooting",0,0,1,13.6666666666667
"331",27,20100220,"PSU","MI",3,1,0,-2,7,0,1,0,1,"Personal",0,1,0,11.6833333333333
"332",27,20100220,"PSU","MI",4,0,1,-1,2,0,1,1,0,"Shooting",0,0,1,8.78333333333333
"333",27,20100220,"PSU","MI",5,1,0,-2,6,0,1,0,1,"Offensive",1,0,0,7.26666666666667
"334",27,20100220,"PSU","MI",6,1,0,-1,1,0,1,1,0,"Offensive",1,0,0,2.65
"335",27,20100220,"PSU","MI",7,1,0,0,0,0,0,1,0,"Personal",0,1,0,1.33333333333333
"336",27,20100220,"PSU","MI",8,1,0,1,0,0,0,1,0,"Personal",0,1,0,0.116666666666667
"337",27,20100220,"PSU","MI",9,1,0,2,0,0,0,1,0,"Personal",0,1,0,0.0666666666666667
"338",28,20100220,"IL","PUR",1,0,1,0,0,0,0,0,0,"Personal",0,1,0,19.5
"339",28,20100220,"IL","PUR",2,0,1,-1,-7,1,0,0,1,"Personal",0,1,0,14.3333333333333
"340",28,20100220,"IL","PUR",3,1,0,-2,-5,1,0,0,1,"Personal",0,1,0,14.0833333333333
"341",28,20100220,"IL","PUR",4,0,1,-1,-2,1,0,1,0,"Offensive",1,0,0,12.8166666666667
"342",28,20100220,"IL","PUR",5,0,1,-2,-4,1,0,0,1,"Personal",0,1,0,12.1666666666667
"343",28,20100220,"IL","PUR",6,1,0,-3,-4,1,0,0,1,"Offensive",1,0,0,12.1666666666667
"344",28,20100220,"IL","PUR",7,0,1,-2,-4,1,0,1,0,"Shooting",0,0,1,11.7666666666667
"345",28,20100220,"IL","PUR",8,0,1,-3,-2,1,0,0,1,"Shooting",0,0,1,11.3666666666667
"346",28,20100220,"IL","PUR",9,1,0,-4,2,0,1,0,1,"Personal",0,1,0,10.15
"347",28,20100220,"IL","PUR",10,0,1,-3,-3,1,0,1,0,"Shooting",0,0,1,8.65
"348",28,20100220,"IL","PUR",11,0,1,-4,0,0,0,0,1,"Offensive",1,0,0,7.68333333333333
"349",28,20100220,"IL","PUR",12,0,1,-5,0,0,0,0,1,"Shooting",0,0,1,6.33333333333333
"350",28,20100220,"IL","PUR",13,1,0,-6,2,0,1,0,1,"Shooting",0,0,1,6.01666666666667
"351",28,20100220,"IL","PUR",14,0,1,-5,0,0,0,1,0,"Shooting",0,0,1,5.75
"352",28,20100220,"IL","PUR",15,0,1,-6,-2,1,0,0,1,"Personal",0,1,0,0.933333333333333
"353",29,20100218,"WI","MN",1,0,1,0,-3,1,0,0,0,"Personal",0,1,0,18.5666666666667
"354",29,20100218,"WI","MN",2,0,1,-1,-3,1,0,0,1,"Personal",0,1,0,14.35
"355",29,20100218,"WI","MN",3,1,0,-2,6,0,1,0,1,"Shooting",0,0,1,11.65
"356",29,20100218,"WI","MN",4,1,0,-1,3,0,1,1,0,"Offensive",1,0,0,9.78333333333333
"357",29,20100218,"WI","MN",5,0,1,0,2,0,1,1,0,"Shooting",0,0,1,9.03333333333333
"358",29,20100218,"WI","MN",6,0,1,-1,3,0,1,0,1,"Personal",0,1,0,7.03333333333333
"359",29,20100218,"WI","MN",7,0,1,-2,5,0,1,0,1,"Shooting",0,0,1,5.3
"360",29,20100218,"WI","MN",8,0,1,-3,4,0,1,0,1,"Shooting",0,0,1,3.35
"361",29,20100218,"WI","MN",9,0,1,-4,6,0,1,0,1,"Personal",0,1,0,2.63333333333333
"362",29,20100218,"WI","MN",10,1,0,-5,6,0,1,0,1,"Personal",0,1,0,2.45
"363",29,20100218,"WI","MN",11,0,1,-4,6,0,1,1,0,"Personal",0,1,0,1.98333333333333
"364",29,20100218,"WI","MN",12,0,1,-5,5,0,1,0,1,"Personal",0,1,0,0.65
"365",29,20100218,"WI","MN",14,1,0,-7,9,0,1,0,1,"Personal",0,1,0,0.35
"366",30,20100217,"PSU","NW",1,0,1,0,-5,1,0,0,0,"Personal",0,1,0,18.85
"367",30,20100217,"PSU","NW",2,1,0,-1,-2,1,0,0,1,"Offensive",1,0,0,13.7
"368",30,20100217,"PSU","NW",3,0,1,0,2,0,1,1,0,"Shooting",0,0,1,11.25
"369",30,20100217,"PSU","NW",4,0,1,-1,3,0,1,0,1,"Personal",0,1,0,10.7666666666667
"370",30,20100217,"PSU","NW",5,1,0,-2,2,0,1,0,1,"Personal",0,1,0,7.5
"371",30,20100217,"PSU","NW",6,1,0,-1,-1,1,0,1,0,"Personal",0,1,0,3.55
"372",30,20100217,"PSU","NW",7,1,0,0,-3,1,0,1,0,"Shooting",0,0,1,3.26666666666667
"373",30,20100217,"PSU","NW",8,0,1,1,-4,1,0,1,0,"Personal",0,1,0,2.06666666666667
"374",30,20100217,"PSU","NW",9,0,1,0,-4,1,0,0,1,"Personal",0,1,0,1.81666666666667
"375",30,20100217,"PSU","NW",10,1,0,-1,-2,1,0,0,1,"Shooting",0,0,1,1.41666666666667
"376",31,20100217,"PUR","OHST",1,1,0,0,0,0,0,0,0,"Personal",0,1,0,19.6833333333333
"377",31,20100217,"PUR","OHST",2,0,1,1,-5,1,0,1,0,"Personal",0,1,0,13.8333333333333
"378",31,20100217,"PUR","OHST",3,0,1,0,-5,1,0,0,1,"Shooting",0,0,1,13.7833333333333
"379",31,20100217,"PUR","OHST",4,1,0,-1,-7,1,0,0,1,"Offensive",1,0,0,12.95
"380",31,20100217,"PUR","OHST",5,0,1,0,-7,1,0,1,0,"Personal",0,1,0,10.1333333333333
"381",31,20100217,"PUR","OHST",6,0,1,-1,-9,1,0,0,1,"Personal",0,1,0,8.66666666666667
"382",31,20100217,"PUR","OHST",7,1,0,-2,-9,1,0,0,1,"Personal",0,1,0,7.85
"383",31,20100217,"PUR","OHST",8,0,1,-1,-9,1,0,1,0,"Shooting",0,0,1,7.01666666666667
"384",31,20100217,"PUR","OHST",9,1,0,-2,-11,1,0,0,1,"Shooting",0,0,1,6.51666666666667
"385",31,20100217,"PUR","OHST",10,0,1,-1,-15,1,0,1,0,"Personal",0,1,0,3.75
"386",31,20100217,"PUR","OHST",11,1,0,-2,-15,1,0,0,1,"Offensive",1,0,0,2.36666666666667
"387",31,20100217,"PUR","OHST",12,0,1,-1,-15,1,0,1,0,"Shooting",0,0,1,1.8
"388",31,20100217,"PUR","OHST",13,1,0,-2,-14,1,0,0,1,"Shooting",0,0,1,0.8
"389",32,20100216,"MI","IA",1,1,0,0,0,0,0,0,0,"Personal",0,1,0,19.4333333333333
"390",32,20100216,"MI","IA",2,0,1,1,0,0,0,1,0,"Personal",0,1,0,17.9166666666667
"391",32,20100216,"MI","IA",3,0,1,0,-9,1,0,0,1,"Personal",0,1,0,10.0666666666667
"392",32,20100216,"MI","IA",4,0,1,-1,-10,1,0,0,1,"Personal",0,1,0,7.16666666666667
"393",32,20100216,"MI","IA",5,1,0,-2,-7,1,0,0,1,"Personal",0,1,0,4.41666666666667
"394",32,20100216,"MI","IA",6,0,1,-1,-7,1,0,1,0,"Shooting",0,0,1,3.05
"395",32,20100216,"MI","IA",7,1,0,-2,-5,1,0,0,1,"Personal",0,1,0,2.8
"396",32,20100216,"MI","IA",8,1,0,-1,-5,1,0,1,0,"Shooting",0,0,1,2.51666666666667
"397",32,20100216,"MI","IA",9,0,1,0,-2,1,0,1,0,"Shooting",0,0,1,0
"398",33,20100216,"MIST","IN",1,0,1,0,-1,1,0,0,0,"Personal",0,1,0,16.9166666666667
"399",33,20100216,"MIST","IN",2,1,0,-1,1,0,1,0,1,"Shooting",0,0,1,16.3333333333333
"400",33,20100216,"MIST","IN",3,1,0,0,-2,1,0,1,0,"Shooting",0,0,1,15.35
"401",33,20100216,"MIST","IN",4,0,1,1,-3,1,0,1,0,"Personal",0,1,0,15.15
"402",33,20100216,"MIST","IN",5,0,1,0,-3,1,0,0,1,"Personal",0,1,0,14.4
"403",33,20100216,"MIST","IN",6,1,0,-1,0,0,0,0,1,"Personal",0,1,0,13.4
"404",33,20100216,"MIST","IN",7,1,0,0,0,0,0,1,0,"Personal",0,1,0,13.25
"405",33,20100216,"MIST","IN",8,1,0,1,-2,1,0,1,0,"Personal",0,1,0,11.7833333333333
"406",33,20100216,"MIST","IN",9,1,0,2,-2,1,0,1,0,"Personal",0,1,0,11.4833333333333
"407",33,20100216,"MIST","IN",10,0,1,3,-2,1,0,1,0,"Personal",0,1,0,10.1833333333333
"408",33,20100216,"MIST","IN",11,0,1,2,-2,1,0,0,1,"Shooting",0,0,1,10.0166666666667
"409",33,20100216,"MIST","IN",12,0,1,1,-2,1,0,0,1,"Personal",0,1,0,9.3
"410",33,20100216,"MIST","IN",13,1,0,0,-2,1,0,0,1,"Shooting",0,0,1,8.8
"411",33,20100216,"MIST","IN",14,0,1,1,-4,1,0,1,0,"Shooting",0,0,1,7.75
"412",33,20100216,"MIST","IN",15,1,0,0,-6,1,0,0,1,"Offensive",1,0,0,6.73333333333333
"413",33,20100216,"MIST","IN",16,0,1,1,-8,1,0,1,0,"Personal",0,1,0,5.8
"414",33,20100216,"MIST","IN",17,0,1,0,-6,1,0,0,1,"Shooting",0,0,1,4.93333333333333
"415",33,20100216,"MIST","IN",18,1,0,-1,-4,1,0,0,1,"Shooting",0,0,1,4.81666666666667
"416",33,20100216,"MIST","IN",19,0,1,0,-6,1,0,1,0,"Personal",0,1,0,4.65
"417",33,20100216,"MIST","IN",20,1,0,-1,-5,1,0,0,1,"Offensive",1,0,0,4.33333333333333
"418",33,20100216,"MIST","IN",21,0,1,0,-7,1,0,1,0,"Personal",0,1,0,3.93333333333333
"419",33,20100216,"MIST","IN",22,0,1,-1,-5,1,0,0,1,"Offensive",1,0,0,3.36666666666667
"420",33,20100216,"MIST","IN",23,1,0,-2,-5,1,0,0,1,"Shooting",0,0,1,2.73333333333333
"421",33,20100216,"MIST","IN",24,0,1,-1,-8,1,0,1,0,"Personal",0,1,0,2.45
"422",34,20100214,"MN","NW",1,0,1,0,-4,1,0,0,0,"Personal",0,1,0,17.2166666666667
"423",34,20100214,"MN","NW",2,1,0,-1,-7,1,0,0,1,"Offensive",1,0,0,15.4333333333333
"424",34,20100214,"MN","NW",3,1,0,0,-5,1,0,1,0,"Personal",0,1,0,12.4166666666667
"425",34,20100214,"MN","NW",4,0,1,1,-5,1,0,1,0,"Personal",0,1,0,11.6166666666667
"426",34,20100214,"MN","NW",5,1,0,0,-7,1,0,0,1,"Offensive",1,0,0,9.43333333333333
"427",34,20100214,"MN","NW",6,0,1,1,-9,1,0,1,0,"Personal",0,1,0,8.3
"428",34,20100214,"MN","NW",7,1,0,0,-7,1,0,0,1,"Personal",0,1,0,5.2
"429",34,20100214,"MN","NW",8,1,0,1,-7,1,0,1,0,"Personal",0,1,0,4.8
"430",34,20100214,"MN","NW",9,1,0,2,-4,1,0,1,0,"Personal",0,1,0,2.38333333333333
"431",34,20100214,"MN","NW",10,1,0,3,-6,1,0,1,0,"Offensive",1,0,0,1.58333333333333
"432",34,20100214,"MN","NW",11,0,1,4,-6,1,0,1,0,"Personal",0,1,0,1.15
"433",34,20100214,"MN","NW",12,0,1,3,-6,1,0,0,1,"Shooting",0,0,1,0.883333333333333
"434",35,20100214,"OHST","IL",1,1,0,0,1,0,1,0,0,"Shooting",0,0,1,17.6666666666667
"435",35,20100214,"OHST","IL",2,1,0,1,0,0,0,1,0,"Shooting",0,0,1,16.9166666666667
"436",35,20100214,"OHST","IL",3,0,1,2,-7,1,0,1,0,"Personal",0,1,0,13.9833333333333
"437",35,20100214,"OHST","IL",4,1,0,1,-5,1,0,0,1,"Shooting",0,0,1,13.0833333333333
"438",35,20100214,"OHST","IL",5,1,0,2,-11,1,0,1,0,"Personal",0,1,0,10.9833333333333
"439",35,20100214,"OHST","IL",6,0,1,3,-11,1,0,1,0,"Personal",0,1,0,10.4166666666667
"440",35,20100214,"OHST","IL",7,1,0,2,-15,1,0,0,1,"Personal",0,1,0,7.36666666666667
"441",35,20100214,"OHST","IL",8,0,1,3,-16,1,0,1,0,"Personal",0,1,0,6.18333333333333
"442",35,20100214,"OHST","IL",9,1,0,2,-16,1,0,0,1,"Shooting",0,0,1,5.53333333333333
"443",35,20100214,"OHST","IL",10,1,0,3,-17,1,0,1,0,"Offensive",1,0,0,5.23333333333333
"444",35,20100214,"OHST","IL",11,0,1,4,-17,1,0,1,0,"Personal",0,1,0,1.75
"445",35,20100214,"OHST","IL",12,0,1,3,-17,1,0,0,1,"Shooting",0,0,1,1.01666666666667
"446",36,20100213,"IA","PUR",1,0,1,0,0,0,0,0,0,"Shooting",0,0,1,18.45
"447",36,20100213,"IA","PUR",2,1,0,-1,2,0,1,0,1,"Shooting",0,0,1,18.1166666666667
"448",36,20100213,"IA","PUR",3,0,1,0,1,0,1,1,0,"Personal",0,1,0,16.2833333333333
"449",36,20100213,"IA","PUR",4,0,1,-1,3,0,1,0,1,"Personal",0,1,0,14.7333333333333
"450",36,20100213,"IA","PUR",5,1,0,-2,4,0,1,0,1,"Personal",0,1,0,11.7
"451",36,20100213,"IA","PUR",6,1,0,-1,4,0,1,1,0,"Personal",0,1,0,11.5666666666667
"452",36,20100213,"IA","PUR",7,0,1,0,4,0,1,1,0,"Personal",0,1,0,11.2
"453",36,20100213,"IA","PUR",8,1,0,-1,6,0,1,0,1,"Personal",0,1,0,10.85
"454",36,20100213,"IA","PUR",9,0,1,0,6,0,1,1,0,"Personal",0,1,0,8.83333333333333
"455",36,20100213,"IA","PUR",10,0,1,-1,8,0,1,0,1,"Personal",0,1,0,8.05
"456",36,20100213,"IA","PUR",11,0,1,-2,8,0,1,0,1,"Personal",0,1,0,7.75
"457",36,20100213,"IA","PUR",12,1,0,-3,11,0,1,0,1,"Offensive",1,0,0,7.2
"458",36,20100213,"IA","PUR",13,0,1,-2,8,0,1,1,0,"Personal",0,1,0,5.2
"459",36,20100213,"IA","PUR",14,0,1,-3,12,0,1,0,1,"Shooting",0,0,1,4.76666666666667
"460",37,20100213,"IN","WI",1,0,1,0,3,0,1,0,0,"Personal",0,1,0,18.95
"461",37,20100213,"IN","WI",2,1,0,-1,5,0,1,0,1,"Personal",0,1,0,18.5333333333333
"462",37,20100213,"IN","WI",3,0,1,0,6,0,1,1,0,"Shooting",0,0,1,17.1
"463",37,20100213,"IN","WI",4,1,0,-1,8,0,1,0,1,"Shooting",0,0,1,16.7333333333333
"464",37,20100213,"IN","WI",5,1,0,0,12,0,1,1,0,"Shooting",0,0,1,14.9
"465",37,20100213,"IN","WI",6,0,1,1,15,0,1,1,0,"Shooting",0,0,1,13.6
"466",37,20100213,"IN","WI",7,1,0,0,20,0,1,0,1,"Personal",0,1,0,12.3333333333333
"467",37,20100213,"IN","WI",8,0,1,1,18,0,1,1,0,"Shooting",0,0,1,10.5333333333333
"468",37,20100213,"IN","WI",9,0,1,0,20,0,1,0,1,"Personal",0,1,0,7.63333333333333
"469",37,20100213,"IN","WI",10,0,1,-1,21,0,1,0,1,"Offensive",1,0,0,5.36666666666667
"470",37,20100213,"IN","WI",11,0,1,-2,23,0,1,0,1,"Shooting",0,0,1,4.31666666666667
"471",37,20100213,"IN","WI",12,0,1,-3,24,0,1,0,1,"Offensive",1,0,0,1.61666666666667
"472",38,20100213,"MIST","PSU",1,0,1,0,-4,1,0,0,0,"Shooting",0,0,1,17.55
"473",38,20100213,"MIST","PSU",2,1,0,-1,-1,1,0,0,1,"Personal",0,1,0,15.9166666666667
"474",38,20100213,"MIST","PSU",3,0,1,0,-2,1,0,1,0,"Personal",0,1,0,13.7666666666667
"475",38,20100213,"MIST","PSU",4,1,0,-1,-2,1,0,0,1,"Personal",0,1,0,12.7333333333333
"476",38,20100213,"MIST","PSU",5,0,1,0,-2,1,0,1,0,"Personal",0,1,0,12.5333333333333
"477",38,20100213,"MIST","PSU",6,0,1,-1,-2,1,0,0,1,"Personal",0,1,0,11.75
"478",38,20100213,"MIST","PSU",7,0,1,-2,-4,1,0,0,1,"Shooting",0,0,1,9.01666666666667
"479",38,20100213,"MIST","PSU",8,0,1,-3,-7,1,0,0,1,"Personal",0,1,0,7.05
"480",38,20100213,"MIST","PSU",9,1,0,-4,-4,1,0,0,1,"Shooting",0,0,1,6.5
"481",38,20100213,"MIST","PSU",10,0,1,-3,-6,1,0,1,0,"Shooting",0,0,1,6.05
"482",38,20100213,"MIST","PSU",11,0,1,-4,-5,1,0,0,1,"Personal",0,1,0,2.63333333333333
"483",38,20100213,"MIST","PSU",12,1,0,-5,-4,1,0,0,1,"Shooting",0,0,1,2.36666666666667
"484",38,20100213,"MIST","PSU",13,1,0,-4,-5,1,0,1,0,"Personal",0,1,0,1.55
"485",38,20100213,"MIST","PSU",14,0,1,-3,-5,1,0,1,0,"Shooting",0,0,1,1.16666666666667
"486",38,20100213,"MIST","PSU",15,1,0,-4,-4,1,0,0,1,"Personal",0,1,0,0.25
"487",39,20100211,"MI","MN",1,0,1,0,-6,1,0,0,0,"Shooting",0,0,1,14.8666666666667
"488",39,20100211,"MI","MN",2,0,1,-1,-7,1,0,0,1,"Personal",0,1,0,13.8666666666667
"489",39,20100211,"MI","MN",3,0,1,-2,-7,1,0,0,1,"Personal",0,1,0,10.7333333333333
"490",39,20100211,"MI","MN",4,1,0,-3,-5,1,0,0,1,"Shooting",0,0,1,10.3666666666667
"491",39,20100211,"MI","MN",5,0,1,-2,-6,1,0,1,0,"Shooting",0,0,1,9.81666666666667
"492",39,20100211,"MI","MN",6,1,0,-3,-3,1,0,0,1,"Personal",0,1,0,8.56666666666667
"493",39,20100211,"MI","MN",7,0,1,-2,-1,1,0,1,0,"Shooting",0,0,1,5.26666666666667
"494",39,20100211,"MI","MN",8,0,1,-3,0,0,0,0,1,"Offensive",1,0,0,3.5
"495",39,20100211,"MI","MN",9,1,0,-4,0,0,0,0,1,"Personal",0,1,0,2.78333333333333
"496",39,20100211,"MI","MN",10,0,1,-3,-2,1,0,1,0,"Shooting",0,0,1,1.43333333333333
"497",39,20100211,"MI","MN",11,1,0,-4,1,0,1,0,1,"Personal",0,1,0,0.65
"498",39,20100211,"MI","MN",12,1,0,-3,1,0,1,1,0,"Personal",0,1,0,0.2
"499",39,20100211,"MI","MN",13,1,0,-2,1,0,1,1,0,"Shooting",0,0,1,0
"500",40,20100210,"NW","IA",1,0,1,0,7,0,1,0,0,"Shooting",0,0,1,16.3166666666667
"501",40,20100210,"NW","IA",2,1,0,-1,7,0,1,0,1,"Offensive",1,0,0,15.2
"502",40,20100210,"NW","IA",3,1,0,0,6,0,1,1,0,"Personal",0,1,0,14.7833333333333
"503",40,20100210,"NW","IA",4,0,1,1,6,0,1,1,0,"Personal",0,1,0,13.95
"504",40,20100210,"NW","IA",5,0,1,0,8,0,1,0,1,"Personal",0,1,0,11.5666666666667
"505",40,20100210,"NW","IA",6,0,1,-1,9,0,1,0,1,"Shooting",0,0,1,8.91666666666667
"506",40,20100210,"NW","IA",7,1,0,-2,11,0,1,0,1,"Personal",0,1,0,8.81666666666667
"507",40,20100210,"NW","IA",8,1,0,-1,6,0,1,1,0,"Personal",0,1,0,7.2
"508",40,20100210,"NW","IA",9,1,0,0,10,0,1,1,0,"Personal",0,1,0,5.13333333333333
"509",40,20100210,"NW","IA",10,1,0,1,12,0,1,1,0,"Personal",0,1,0,1.31666666666667
"510",41,20100210,"OHST","IN",1,1,0,0,-4,1,0,0,0,"Personal",0,1,0,19.0666666666667
"511",41,20100210,"OHST","IN",2,1,0,1,-4,1,0,1,0,"Personal",0,1,0,18.5333333333333
"512",41,20100210,"OHST","IN",3,0,1,2,-4,1,0,1,0,"Offensive",1,0,0,18.0666666666667
"513",41,20100210,"OHST","IN",4,0,1,1,-4,1,0,0,1,"Shooting",0,0,1,17.4166666666667
"514",41,20100210,"OHST","IN",5,0,1,0,-7,1,0,0,1,"Personal",0,1,0,14.3
"515",41,20100210,"OHST","IN",6,0,1,-1,-4,1,0,0,1,"Personal",0,1,0,12.8833333333333
