id,days,last_scraped,host_since,room_type,bathrooms,bedrooms,price,number_of_reviews,review_scores_cleanliness,review_scores_location,review_scores_value,instant_bookable
58257,2342,4/3/2017,11/4/2010,Entire home/apt,1,1,150,9,7,10,8,f
58294,2341,4/2/2017,11/4/2010,Entire home/apt,1,1,249,12,9,10,10,f
58467,2339,4/2/2017,11/6/2010,Private room,NA,1,120,8,10,9,8,f
58471,2339,4/2/2017,11/6/2010,Private room,NA,1,160,0,NA,NA,NA,f
58728,2337,4/2/2017,11/8/2010,Entire home/apt,1,1,220,1,10,10,8,f
58729,2338,4/3/2017,11/8/2010,Private room,1,1,99,23,9,9,9,f
59014,2335,4/2/2017,11/10/2010,Entire home/apt,1,1,150,31,9,9,9,f
59121,2420,4/2/2017,8/17/2010,Entire home/apt,1,3,185,1,10,10,10,f
59431,2428,4/2/2017,8/9/2010,Private room,1.5,1,60,7,9,8,9,f
59642,2346,4/2/2017,10/30/2010,Entire home/apt,1,1,57,60,9,9,9,f
59818,2330,4/2/2017,11/15/2010,Entire home/apt,1,2,250,31,9,10,10,f
60084,2329,4/2/2017,11/16/2010,Private room,1,1,75,27,9,9,10,f
60164,2328,4/2/2017,11/17/2010,Entire home/apt,1,3,500,48,8,9,8,t
60181,2509,4/2/2017,5/20/2010,Entire home/apt,1,2,210,30,9,10,9,f
60182,2328,4/2/2017,11/17/2010,Private room,1.5,1,145,3,9,10,9,f
60611,2326,4/2/2017,11/19/2010,Entire home/apt,1,1,90,179,10,9,10,f
60666,2369,4/2/2017,10/7/2010,Private room,1,1,100,121,9,9,9,t
60680,2325,4/2/2017,11/20/2010,Entire home/apt,1,1,99,57,8,9,8,f
60948,2512,4/2/2017,5/17/2010,Entire home/apt,1,2,140,77,9,9,9,f
61167,2323,4/2/2017,11/22/2010,Entire home/apt,1,2,135,21,9,9,9,f
61224,2327,4/2/2017,11/18/2010,Entire home/apt,1,2,410,31,9,10,9,f
61470,2321,4/2/2017,11/24/2010,Entire home/apt,2,2,250,3,9,9,9,f
61482,2321,4/2/2017,11/24/2010,Private room,1,1,110,16,9,9,9,f
61492,2321,4/2/2017,11/24/2010,Private room,2,1,120,124,9,10,9,f
61747,2319,4/2/2017,11/26/2010,Entire home/apt,1,0,90,69,9,9,9,f
62095,2337,4/2/2017,11/8/2010,Entire home/apt,1,1,65,173,7,7,8,f
62230,2318,4/3/2017,11/28/2010,Private room,NA,1,105,26,9,9,9,f
62264,2317,4/2/2017,11/28/2010,Private room,1,1,85,18,7,10,9,f
62366,2316,4/2/2017,11/29/2010,Entire home/apt,0.5,1,120,9,10,10,10,f
62427,2316,4/2/2017,11/29/2010,Entire home/apt,1,1,120,41,10,10,10,f
62430,2427,4/2/2017,8/10/2010,Entire home/apt,1,1,89,53,8,9,9,f
62452,2316,4/2/2017,11/29/2010,Private room,0,1,35,125,9,8,9,f
62461,2316,4/2/2017,11/29/2010,Private room,NA,1,35,83,9,8,9,f
62465,2367,4/2/2017,10/9/2010,Private room,1,1,106,66,10,10,10,f
62468,2317,4/3/2017,11/29/2010,Entire home/apt,1,1,150,29,9,10,10,f
62680,2315,4/2/2017,11/30/2010,Entire home/apt,1,1,135,64,8,10,9,f
62787,2316,4/2/2017,11/29/2010,Private room,NA,1,33,136,9,8,9,f
62808,2314,4/2/2017,12/1/2010,Private room,1,1,70,34,8,8,9,f
62891,2315,4/3/2017,12/1/2010,Entire home/apt,1,0,175,145,8,9,9,f
62903,2314,4/2/2017,12/1/2010,Entire home/apt,1,1,190,43,9,10,9,f
62925,2314,4/2/2017,12/1/2010,Entire home/apt,2,2,285,106,9,10,10,f
63003,2313,4/2/2017,12/2/2010,Private room,1,1,85,58,10,10,10,f
63299,2312,4/2/2017,12/3/2010,Private room,1,1,54,80,9,9,9,f
63320,2316,4/2/2017,11/29/2010,Private room,1,1,27,140,9,8,9,f
63360,2313,4/2/2017,12/2/2010,Entire home/apt,1,1,99,279,9,9,9,f
63373,2311,4/2/2017,12/4/2010,Private room,1,1,70,13,10,10,9,f
63546,2312,4/2/2017,12/3/2010,Private room,1,1,39,39,8,8,9,f
63573,2310,4/2/2017,12/5/2010,Private room,2,1,60,9,8,10,9,f
63588,2323,4/2/2017,11/22/2010,Private room,1,1,90,0,NA,NA,NA,f
63610,2310,4/2/2017,12/5/2010,Private room,1,1,115,11,9,9,9,f
63657,2450,4/2/2017,7/18/2010,Entire home/apt,1,2,180,199,10,8,9,f
63693,2314,4/2/2017,12/1/2010,Entire home/apt,2,2,390,122,7,9,8,f
63891,2428,4/2/2017,8/9/2010,Private room,1.5,1,40,11,10,10,9,f
64000,2308,4/2/2017,12/7/2010,Private room,NA,1,60,8,9,9,8,f
64107,2307,4/2/2017,12/8/2010,Private room,1,1,100,202,10,9,9,f
64283,2306,4/2/2017,12/9/2010,Private room,1,1,65,6,8,8,8,f
64334,2306,4/2/2017,12/9/2010,Private room,1,2,99,110,8,9,9,f
64361,2306,4/2/2017,12/9/2010,Entire home/apt,1,1,120,53,9,8,9,f
64365,2307,4/3/2017,12/9/2010,Private room,1,1,60,149,10,9,10,t
64376,2428,4/2/2017,8/9/2010,Private room,1.5,1,28,53,9,9,9,t
64504,2305,4/2/2017,12/10/2010,Entire home/apt,1,2,199,8,10,9,9,f
64551,2305,4/2/2017,12/10/2010,Entire home/apt,1,0,184,129,9,10,9,f
64627,2972,4/2/2017,2/11/2009,Entire home/apt,1,0,125,118,9,10,9,f
64672,2304,4/2/2017,12/11/2010,Entire home/apt,1,1,205,0,NA,NA,NA,f
64837,2722,4/2/2017,10/19/2009,Private room,1,1,65,146,8,9,9,f
64842,2303,4/2/2017,12/12/2010,Entire home/apt,1,1,115,51,8,10,9,t
64984,2303,4/3/2017,12/13/2010,Entire home/apt,1,1,149,47,9,10,9,f
64990,2302,4/2/2017,12/13/2010,Entire home/apt,1,1,149,12,9,9,9,f
65019,2302,4/2/2017,12/13/2010,Entire home/apt,NA,1,190,74,10,10,9,f
65255,2302,4/3/2017,12/14/2010,Entire home/apt,1,1,239,19,9,10,9,f
65268,2301,4/2/2017,12/14/2010,Private room,1.5,2,75,53,10,9,10,f
65556,2299,4/2/2017,12/16/2010,Private room,1,1,60,0,NA,NA,NA,f
65562,2299,4/2/2017,12/16/2010,Entire home/apt,1,2,99,2,10,10,10,f
65615,2299,4/2/2017,12/16/2010,Entire home/apt,1,1,115,28,10,9,9,t
65660,2299,4/2/2017,12/16/2010,Entire home/apt,1,1,99,76,10,9,9,f
65813,2297,4/2/2017,12/18/2010,Private room,1,1,75,11,10,9,10,f
65834,2297,4/2/2017,12/18/2010,Entire home/apt,1,1,175,11,10,10,10,f
65933,2323,4/2/2017,11/22/2010,Shared room,1.5,1,25,26,9,10,9,f
66008,2296,4/2/2017,12/19/2010,Entire home/apt,1,2,190,23,10,10,9,f
66161,2316,4/2/2017,11/29/2010,Private room,1,1,50,0,NA,NA,NA,f
66251,2294,4/2/2017,12/21/2010,Entire home/apt,1,0,199,18,9,10,10,f
66275,2305,4/2/2017,12/10/2010,Private room,1,1,95,48,9,10,9,f
66451,2293,4/2/2017,12/22/2010,Entire home/apt,1,1,140,8,8,10,9,f
66718,2497,4/2/2017,6/1/2010,Entire home/apt,1,2,128,119,9,8,9,t
66741,2289,4/2/2017,12/26/2010,Entire home/apt,1,1,150,110,10,10,9,f
66974,2287,4/2/2017,12/28/2010,Entire home/apt,1,1,190,23,10,10,10,f
67130,2285,4/2/2017,12/30/2010,Private room,1,1,70,152,10,9,10,f
67145,2285,4/2/2017,12/30/2010,Private room,1,1,125,31,10,10,9,f
67208,2285,4/2/2017,12/30/2010,Private room,1,2,113,306,10,10,10,f
67299,2286,4/2/2017,12/29/2010,Entire home/apt,1,1,82,42,10,10,10,f
67397,2283,4/2/2017,1/1/2011,Private room,1,1,125,64,10,9,9,f
67890,2428,4/2/2017,8/9/2010,Private room,1.5,1,40,6,8,8,9,f
68099,2295,4/2/2017,12/20/2010,Private room,NA,1,109,83,8,9,9,f
68305,2277,4/2/2017,1/7/2011,Entire home/apt,1,1,75,61,8,9,9,f
68403,2387,4/3/2017,9/20/2010,Entire home/apt,1,2,145,81,9,8,9,f
68735,2274,4/2/2017,1/10/2011,Entire home/apt,1,1,195,25,10,10,10,f
68765,2336,4/2/2017,11/9/2010,Entire home/apt,1,3,250,13,10,10,10,f
68900,2273,4/2/2017,1/11/2011,Private room,1,1,125,6,9,10,10,f
68974,2337,4/2/2017,11/8/2010,Entire home/apt,1,3,575,137,10,9,9,f
69262,2272,4/3/2017,1/13/2011,Private room,1,1,90,3,10,8,9,f
69426,2306,4/2/2017,12/9/2010,Entire home/apt,1,2,167,201,9,10,9,f
69755,2814,4/2/2017,7/19/2009,Private room,1,1,75,98,10,9,9,f
69894,2266,4/2/2017,1/18/2011,Entire home/apt,1,1,150,28,9,10,9,f
69921,2468,4/2/2017,6/30/2010,Private room,1,1,80,35,9,9,9,t
70095,2265,4/2/2017,1/19/2011,Private room,1,1,80,72,10,10,10,f
70128,2265,4/2/2017,1/19/2011,Private room,1,1,65,32,9,10,9,f
70216,2264,4/2/2017,1/20/2011,Entire home/apt,1,1,105,14,9,8,9,f
70279,2671,4/2/2017,12/9/2009,Entire home/apt,2,2,239,39,7,8,8,f
70609,2629,4/2/2017,1/20/2010,Entire home/apt,2,3,500,27,9,10,9,f
71010,2259,4/2/2017,1/25/2011,Entire home/apt,1,3,336,12,10,10,10,t
71248,2258,4/2/2017,1/26/2011,Entire home/apt,1,1,115,29,9,9,10,f
71384,2257,4/2/2017,1/27/2011,Entire home/apt,1,1,229,49,10,10,10,f
71502,2256,4/2/2017,1/28/2011,Private room,1,1,85,30,10,8,10,f
71507,2256,4/2/2017,1/28/2011,Entire home/apt,1,1,200,13,7,10,8,f
71534,2256,4/2/2017,1/28/2011,Entire home/apt,1,1,150,133,9,10,9,f
71970,2349,4/2/2017,10/27/2010,Private room,1,1,70,17,9,9,9,f
72190,2252,4/2/2017,2/1/2011,Entire home/apt,1,1,160,32,8,10,9,f
72965,2779,4/2/2017,8/23/2009,Entire home/apt,1,1,145,30,8,9,9,f
73586,2244,4/2/2017,2/9/2011,Entire home/apt,1,1,175,55,9,9,9,t
73893,2243,4/3/2017,2/11/2011,Private room,1,1,140,7,10,10,9,f
74240,2240,4/2/2017,2/13/2011,Entire home/apt,1,2,250,54,9,10,9,f
74680,2358,4/2/2017,10/18/2010,Entire home/apt,1,1,115,93,9,8,9,t
74821,2237,4/2/2017,2/16/2011,Entire home/apt,1,2,149,44,9,9,9,f
74860,2237,4/2/2017,2/16/2011,Private room,1,2,60,1,10,8,10,f
75076,2236,4/2/2017,2/17/2011,Entire home/apt,1.5,2,290,0,NA,NA,NA,f
75167,1962,4/2/2017,11/18/2011,Shared room,1,1,99,31,10,9,10,f
75635,2233,4/2/2017,2/20/2011,Entire home/apt,1,1,150,185,10,9,9,f
75727,2232,4/2/2017,2/21/2011,Entire home/apt,1,1,160,16,9,10,10,f
75770,2418,4/2/2017,8/19/2010,Entire home/apt,1.5,2,400,37,9,9,8,f
76081,2231,4/2/2017,2/22/2011,Private room,1,1,80,73,10,9,9,f
76761,2524,4/2/2017,5/5/2010,Entire home/apt,1,2,169,264,10,9,9,f
77765,2224,4/2/2017,3/1/2011,Private room,1,1,249,24,10,9,10,t
77799,2223,4/2/2017,3/2/2011,Entire home/apt,2.5,2,450,1,10,10,10,f
78331,2222,4/2/2017,3/3/2011,Private room,1,1,85,149,9,10,10,f
78919,2221,4/2/2017,3/4/2011,Entire home/apt,2.5,2,135,6,8,10,9,t
79067,2219,4/2/2017,3/6/2011,Entire home/apt,1.5,3,350,7,9,9,9,f
79635,2217,4/2/2017,3/8/2011,Entire home/apt,1,1,69,87,8,9,8,f
79749,2217,4/2/2017,3/8/2011,Private room,1,1,125,6,10,9,9,f
79782,2217,4/2/2017,3/8/2011,Private room,2,1,100,36,8,9,8,f
80074,2216,4/2/2017,3/9/2011,Private room,NA,1,62,77,9,8,9,f
80493,2215,4/2/2017,3/10/2011,Private room,1,1,75,112,8,10,9,f
80684,2224,4/2/2017,3/1/2011,Entire home/apt,1,NA,349,8,10,9,9,f
80700,2224,4/2/2017,3/1/2011,Entire home/apt,1,NA,349,6,9,7,10,f
80924,2213,4/2/2017,3/12/2011,Entire home/apt,1.5,3,275,13,10,10,9,f
81739,2224,4/2/2017,3/1/2011,Entire home/apt,1,NA,249,2,10,7,9,f
82132,2209,4/2/2017,3/16/2011,Entire home/apt,1,1,145,79,10,9,10,f
82525,2207,4/2/2017,3/18/2011,Entire home/apt,1,2,245,129,10,10,9,f
82549,2208,4/2/2017,3/17/2011,Private room,0,1,100,66,9,10,9,f
82550,2208,4/2/2017,3/17/2011,Entire home/apt,1,2,120,54,9,10,9,f
82638,2208,4/3/2017,3/18/2011,Entire home/apt,1,1,169,178,9,10,9,f
82928,2207,4/3/2017,3/19/2011,Entire home/apt,1,2,185,25,10,10,10,f
83081,2206,4/3/2017,3/20/2011,Entire home/apt,1,2,90,3,8,10,9,f
83243,2206,4/3/2017,3/20/2011,Entire home/apt,1,1,65,163,9,8,9,f
83544,2205,4/3/2017,3/21/2011,Private room,1,1,100,11,10,9,10,f
83760,2204,4/3/2017,3/22/2011,Private room,NA,1,89,86,9,10,9,f
83811,2204,4/3/2017,3/22/2011,Entire home/apt,1,2,300,121,9,9,9,f
84010,2225,4/3/2017,3/1/2011,Private room,1,1,599,3,10,9,10,f
84059,2203,4/3/2017,3/23/2011,Entire home/apt,1.5,3,150,3,8,8,9,f
84417,2555,4/3/2017,4/5/2010,Entire home/apt,1,1,179,70,8,9,8,f
84480,2308,4/3/2017,12/8/2010,Entire home/apt,1,1,120,0,NA,NA,NA,f
84659,2201,4/3/2017,3/25/2011,Entire home/apt,1,1,159,237,9,10,9,t
84905,2200,4/3/2017,3/26/2011,Private room,1.5,1,95,143,9,9,9,f
85094,2297,4/3/2017,12/19/2010,Entire home/apt,1,1,70,4,9,9,9,f
86215,2289,4/3/2017,12/27/2010,Entire home/apt,1,2,195,87,9,9,9,f
87279,2194,4/3/2017,4/1/2011,Private room,1,1,69,86,10,9,9,f
87853,2192,4/3/2017,4/3/2011,Entire home/apt,1,1,159,181,9,10,9,t
87987,2344,4/3/2017,11/2/2010,Entire home/apt,1,0,195,31,9,10,9,f
88329,2191,4/3/2017,4/4/2011,Entire home/apt,1,1,169,69,10,10,9,f
89427,2529,4/3/2017,5/1/2010,Entire home/apt,NA,3,650,0,NA,NA,NA,f
89621,2416,4/3/2017,8/22/2010,Private room,1,1,90,120,9,8,9,t
90426,2322,4/3/2017,11/24/2010,Entire home/apt,1,1,175,13,8,8,8,f
90659,2188,4/3/2017,4/7/2011,Private room,1,1,80,1,8,8,10,f
92894,2600,4/3/2017,2/19/2010,Entire home/apt,1,1,175,247,10,9,10,t
93313,2824,4/3/2017,7/10/2009,Entire home/apt,1,2,150,34,10,8,9,f
93540,2184,4/3/2017,4/11/2011,Entire home/apt,NA,1,200,6,9,9,9,f
94035,2771,4/3/2017,9/1/2009,Private room,1,1,80,4,10,9,9,f
94477,2193,4/3/2017,4/2/2011,Entire home/apt,1,2,179,189,9,8,9,t
94783,2196,4/3/2017,3/30/2011,Entire home/apt,1,1,105,71,9,9,9,t
95747,2181,4/3/2017,4/14/2011,Entire home/apt,1,1,140,13,9,10,10,f
95883,2181,4/3/2017,4/14/2011,Entire home/apt,1,2,200,2,10,9,9,f
96471,2529,4/3/2017,5/1/2010,Private room,1.5,1,165,10,10,10,9,f
96881,2179,4/3/2017,4/16/2011,Entire home/apt,1,1,250,1,10,10,10,f
98663,2176,4/3/2017,4/19/2011,Entire home/apt,1,1,175,18,9,9,10,f
98724,2176,4/3/2017,4/19/2011,Private room,1,1,65,117,8,10,9,f
99070,2176,4/3/2017,4/19/2011,Shared room,1,1,65,108,10,9,10,f
99913,2182,4/3/2017,4/13/2011,Private room,1,1,100,17,8,9,9,f
100002,2175,4/3/2017,4/20/2011,Private room,1,1,49,90,9,9,9,f
100023,2173,4/2/2017,4/21/2011,Entire home/apt,1,2,195,51,9,9,9,f
100184,2174,4/3/2017,4/21/2011,Private room,NA,1,50,23,9,9,9,f
100186,2174,4/3/2017,4/21/2011,Entire home/apt,1,1,130,68,10,9,10,f
101633,2171,4/3/2017,4/24/2011,Private room,1,1,125,68,9,10,9,f
102995,2447,4/3/2017,7/22/2010,Entire home/apt,1,1,270,29,9,10,9,f
103161,2200,4/3/2017,3/26/2011,Entire home/apt,1,1,185,85,10,10,9,f
103311,2225,4/3/2017,3/1/2011,Entire home/apt,1,2,599,8,10,7,9,f
103806,2375,4/3/2017,10/2/2010,Entire home/apt,1,2,249,149,8,10,9,f
105416,2168,4/3/2017,4/27/2011,Entire home/apt,1,1,115,23,9,9,9,f
105790,2164,4/3/2017,5/1/2011,Private room,1,1,59,88,10,9,10,f
106363,2163,4/3/2017,5/2/2011,Private room,1.5,1,60,265,9,9,10,f
106457,3013,4/3/2017,1/2/2009,Private room,NA,1,45,47,8,7,8,t
106647,2163,4/3/2017,5/2/2011,Entire home/apt,1,2,160,61,9,9,9,f
106906,2162,4/3/2017,5/3/2011,Private room,1,1,90,12,10,10,9,f
107630,2315,4/3/2017,12/1/2010,Entire home/apt,1,1,175,176,9,10,9,f
107690,2429,4/3/2017,8/9/2010,Private room,1,1,40,32,9,9,9,f
110576,2157,4/3/2017,5/8/2011,Private room,1.5,1,78,31,9,10,9,f
110739,2157,4/3/2017,5/8/2011,Entire home/apt,1,0,149,46,10,10,10,f
110784,2156,4/2/2017,5/8/2011,Entire home/apt,1,1,110,29,8,9,9,f
112304,2155,4/3/2017,5/10/2011,Private room,1,1,90,1,8,8,10,f
112359,2156,4/3/2017,5/9/2011,Entire home/apt,1,1,225,54,9,10,9,f
112435,2443,4/3/2017,7/26/2010,Private room,1,1,95,120,9,10,9,f
113092,2155,4/3/2017,5/10/2011,Private room,1,1,90,0,NA,NA,NA,f
113265,2307,4/3/2017,12/9/2010,Private room,NA,1,55,180,10,9,10,f
113945,2345,4/2/2017,10/31/2010,Private room,1,1,100,91,9,10,9,f
114123,2154,4/3/2017,5/11/2011,Entire home/apt,2,3,225,26,8,9,8,f
114229,2305,4/2/2017,12/10/2010,Entire home/apt,1,2,250,30,10,10,9,f
114969,2153,4/3/2017,5/12/2011,Entire home/apt,1,1,89,34,9,10,10,f
115535,2156,4/2/2017,5/8/2011,Private room,1,1,65,22,9,9,10,f
115678,2512,4/3/2017,5/18/2010,Entire home/apt,1,2,99,202,9,9,9,f
115748,2152,4/3/2017,5/13/2011,Entire home/apt,1,1,99,26,8,10,9,f
116551,2185,4/3/2017,4/10/2011,Entire home/apt,1,1,42,137,9,8,9,f
116940,2416,4/3/2017,8/22/2010,Private room,1,1,80,152,10,8,9,t
118061,1800,4/3/2017,4/29/2012,Entire home/apt,1,2,110,34,10,8,9,t
118680,2147,4/3/2017,5/18/2011,Private room,1,1,87,0,NA,NA,NA,f
121473,2147,4/3/2017,5/18/2011,Entire home/apt,1,1,150,48,9,9,9,f
121687,2362,4/3/2017,10/15/2010,Entire home/apt,1,1,200,4,7,10,9,t
123784,2142,4/3/2017,5/23/2011,Entire home/apt,1,1,110,57,NA,NA,NA,t
125053,2141,4/3/2017,5/24/2011,Entire home/apt,1,2,395,37,9,10,9,f
125163,2141,4/3/2017,5/24/2011,Private room,1,1,99,24,10,9,10,t
125594,2313,4/3/2017,12/3/2010,Private room,NA,1,39,71,9,8,9,f
126067,2668,4/3/2017,12/13/2009,Private room,1,1,135,8,9,10,9,f
126443,2138,4/2/2017,5/26/2011,Entire home/apt,2,2,189,239,9,9,8,t
126816,2141,4/3/2017,5/24/2011,Private room,2,1,85,3,6,10,9,f
127387,2839,4/3/2017,6/25/2009,Entire home/apt,NA,2,260,3,10,9,10,f
128975,2370,4/3/2017,10/7/2010,Private room,1,1,120,76,9,9,9,f
131154,2345,4/2/2017,10/31/2010,Entire home/apt,1,1,140,89,9,10,9,f
131699,2147,4/2/2017,5/17/2011,Private room,2,1,98,203,10,9,9,f
131747,2133,4/2/2017,5/31/2011,Entire home/apt,1,0,166,61,9,10,9,f
131757,2133,4/2/2017,5/31/2011,Private room,1,1,50,207,9,10,10,f
132570,2133,4/3/2017,6/1/2011,Entire home/apt,1,1,170,20,9,10,10,f
132661,2132,4/2/2017,6/1/2011,Shared room,1,1,76,38,10,10,10,f
132695,2181,4/2/2017,4/13/2011,Entire home/apt,1,2,125,15,9,10,10,f
133025,2132,4/2/2017,6/1/2011,Private room,1,1,130,55,9,10,9,f
134224,2437,4/2/2017,7/31/2010,Entire home/apt,1,3,165,8,9,9,10,f
134545,2489,4/2/2017,6/9/2010,Entire home/apt,1,0,89,24,10,9,10,f
134671,2130,4/2/2017,6/3/2011,Entire home/apt,1,1,165,9,9,10,8,f
135320,2129,4/2/2017,6/4/2011,Entire home/apt,2,2,210,24,10,9,10,f
135393,2129,4/2/2017,6/4/2011,Private room,1,1,52,156,9,8,9,t
135465,2129,4/2/2017,6/4/2011,Entire home/apt,1,1,170,50,9,10,9,f
135706,2129,4/2/2017,6/4/2011,Entire home/apt,1,0,145,10,9,10,10,f
136493,2129,4/2/2017,6/4/2011,Entire home/apt,3,3,275,14,9,10,9,f
136528,2131,4/2/2017,6/2/2011,Entire home/apt,1,2,199,7,9,10,9,f
136923,2127,4/2/2017,6/6/2011,Entire home/apt,1,2,449,50,9,10,10,t
137303,2127,4/2/2017,6/6/2011,Entire home/apt,1,1,169,8,9,10,10,f
137558,2391,4/2/2017,9/15/2010,Entire home/apt,1,1,199,14,10,10,9,f
137671,2126,4/2/2017,6/7/2011,Entire home/apt,1,1,250,17,8,9,8,f
139207,2126,4/3/2017,6/8/2011,Entire home/apt,1,1,200,6,8,10,10,f
140133,2140,4/2/2017,5/24/2011,Entire home/apt,1,0,249,90,10,10,10,f
140195,2124,4/2/2017,6/9/2011,Private room,1,1,73,90,9,8,9,f
140237,2128,4/2/2017,6/5/2011,Entire home/apt,1,1,140,59,10,9,9,f
140425,2124,4/2/2017,6/9/2011,Private room,1,1,79,108,9,9,9,t
140660,2124,4/2/2017,6/9/2011,Entire home/apt,1,2,135,76,9,9,9,f
140973,2123,4/2/2017,6/10/2011,Entire home/apt,0.5,1,185,54,9,8,9,f
141154,2123,4/2/2017,6/10/2011,Entire home/apt,1,0,100,151,9,10,10,f
141335,2123,4/2/2017,6/10/2011,Entire home/apt,2.5,3,495,29,9,10,9,f
141890,2122,4/2/2017,6/11/2011,Entire home/apt,1,2,375,18,8,10,9,t
141984,2138,4/2/2017,5/26/2011,Entire home/apt,1,1,175,48,10,10,9,f
144087,2141,4/2/2017,5/23/2011,Entire home/apt,1,2,259,11,9,9,10,f
144148,2319,4/2/2017,11/26/2010,Private room,1,1,96,34,8,10,9,f
144428,2119,4/2/2017,6/14/2011,Entire home/apt,NA,1,160,54,9,10,9,f
144855,2119,4/2/2017,6/14/2011,Entire home/apt,1,0,141,50,9,9,9,f
145994,2118,4/2/2017,6/15/2011,Entire home/apt,1,1,95,0,NA,NA,NA,f
146189,2118,4/2/2017,6/15/2011,Entire home/apt,1,1,140,5,8,9,8,f
146726,2117,4/2/2017,6/16/2011,Entire home/apt,1,1,175,17,9,9,9,f
146754,2117,4/2/2017,6/16/2011,Entire home/apt,2,3,250,41,10,10,10,f
147004,2117,4/2/2017,6/16/2011,Entire home/apt,1,1,119,3,5,5,6,f
147006,2117,4/2/2017,6/16/2011,Private room,1,1,69,7,7,7,7,f
147057,2118,4/3/2017,6/16/2011,Private room,1,1,49,6,9,7,8,f
147586,2117,4/2/2017,6/16/2011,Entire home/apt,2,2,295,47,10,9,10,f
148201,2115,4/2/2017,6/18/2011,Entire home/apt,1,1,175,18,10,10,10,f
148259,2115,4/2/2017,6/18/2011,Entire home/apt,1,3,451,38,10,10,10,f
148568,2115,4/2/2017,6/18/2011,Entire home/apt,1,0,120,9,8,10,9,f
148825,2114,4/2/2017,6/19/2011,Entire home/apt,1,2,150,110,9,9,9,f
149210,2445,4/2/2017,7/23/2010,Entire home/apt,1,2,120,0,NA,NA,NA,f
149287,2115,4/3/2017,6/19/2011,Entire home/apt,1,2,250,0,NA,NA,NA,f
149404,2685,4/2/2017,11/25/2009,Entire home/apt,1,NA,170,30,10,9,10,f
149777,2116,4/3/2017,6/18/2011,Entire home/apt,1,1,88,76,9,9,9,f
150804,2112,4/2/2017,6/21/2011,Entire home/apt,1,2,250,6,10,10,10,f
151199,2113,4/2/2017,6/20/2011,Entire home/apt,1,1,129,267,9,10,10,f
152071,2112,4/3/2017,6/22/2011,Entire home/apt,1,1,150,0,NA,NA,NA,f
152078,2112,4/3/2017,6/22/2011,Private room,1,1,76,12,9,9,9,f
152259,2369,4/2/2017,10/7/2010,Private room,1,1,65,86,9,9,9,t
152263,2111,4/2/2017,6/22/2011,Entire home/apt,1,2,300,115,10,9,9,f
152520,2110,4/2/2017,6/23/2011,Private room,1,1,39,44,10,9,10,f
152783,2111,4/2/2017,6/22/2011,Private room,1,1,79,33,10,9,9,f
152819,2503,4/2/2017,5/26/2010,Entire home/apt,2,2,229,72,10,10,9,f
152883,2111,4/3/2017,6/23/2011,Entire home/apt,1,1,85,197,9,9,9,f
153405,2111,4/3/2017,6/23/2011,Entire home/apt,1,1,125,73,10,9,9,f
153780,2109,4/2/2017,6/24/2011,Private room,1,1,195,127,10,10,10,f
153877,2109,4/2/2017,6/24/2011,Entire home/apt,2,2,192,119,9,10,9,f
155158,2127,4/2/2017,6/6/2011,Entire home/apt,1,1,185,107,10,10,10,f
155296,2131,4/2/2017,6/2/2011,Entire home/apt,1,1,175,21,9,10,9,f
157431,2105,4/2/2017,6/28/2011,Private room,2,1,81,58,10,9,10,f
157442,2505,4/2/2017,5/24/2010,Entire home/apt,1,1,100,20,10,9,10,f
157673,2104,4/2/2017,6/29/2011,Entire home/apt,1,1,72,75,9,7,8,f
158047,2104,4/2/2017,6/29/2011,Entire home/apt,1,1,135,27,10,8,9,f
158061,2104,4/2/2017,6/29/2011,Private room,1,1,165,25,10,8,9,f
158176,2154,4/2/2017,5/10/2011,Entire home/apt,1,1,149,65,9,10,9,f
158913,2103,4/2/2017,6/30/2011,Entire home/apt,1,1,130,4,10,10,10,f
158955,2198,4/2/2017,3/27/2011,Entire home/apt,1,2,99,255,9,9,9,t
159019,2103,4/2/2017,6/30/2011,Entire home/apt,1,1,149,58,10,10,10,f
159380,2102,4/2/2017,7/1/2011,Private room,1,1,75,39,8,8,9,f
159749,2696,4/2/2017,11/14/2009,Private room,1,1,80,39,9,9,10,f
159815,2696,4/2/2017,11/14/2009,Private room,1,1,80,9,9,9,10,f
159913,2104,4/2/2017,6/29/2011,Private room,1,1,200,0,NA,NA,NA,f
160609,2101,4/2/2017,7/2/2011,Entire home/apt,1,1,250,7,9,9,9,f
160994,2100,4/2/2017,7/3/2011,Entire home/apt,1,1,200,78,10,10,9,f
161366,2110,4/2/2017,6/23/2011,Private room,1,1,39,32,10,9,10,f
161394,2100,4/2/2017,7/3/2011,Private room,1,1,50,3,9,9,9,f
161996,1855,4/2/2017,3/4/2012,Entire home/apt,1.5,3,481,135,9,9,9,t
162493,2099,4/2/2017,7/4/2011,Entire home/apt,2.5,3,499,22,10,10,10,f
162508,2099,4/2/2017,7/4/2011,Entire home/apt,1,1,130,15,9,7,8,f
162565,2104,4/2/2017,6/29/2011,Entire home/apt,1,1,175,11,9,10,9,f
163627,2384,4/2/2017,9/22/2010,Private room,1,1,89,173,9,9,9,t
163814,2138,4/2/2017,5/26/2011,Entire home/apt,1,1,99,177,8,9,8,f
164682,2097,4/2/2017,7/6/2011,Entire home/apt,1,1,160,1,10,10,10,f
