"","dis_id","sch_id","stud_nm","mathn","readn","female","nonwhite","sch_size","sch_ses","dis_size","dis_ses"
"328","30,027.00","5,020","77,708",54,47,1,0,0.97,-16.59,0.27,-9.19
"329","30,027.00","5,020","77,709",50,56,0,0,0.97,-16.59,0.27,-9.19
"330","30,027.00","5,020","77,710",61,74,0,0,0.97,-16.59,0.27,-9.19
"331","30,027.00","5,020","77,711",69,50,1,0,0.97,-16.59,0.27,-9.19
"332","30,027.00","5,020","77,712",73,58,0,0,0.97,-16.59,0.27,-9.19
"333","30,027.00","5,020","77,713",64,66,0,0,0.97,-16.59,0.27,-9.19
"334","30,027.00","5,020","77,714",89,73,0,0,0.97,-16.59,0.27,-9.19
"335","30,027.00","5,020","77,715",60,64,1,0,0.97,-16.59,0.27,-9.19
"336","30,027.00","5,020","77,716",73,42,0,0,0.97,-16.59,0.27,-9.19
"337","30,027.00","5,020","77,717",44,55,0,NA,0.97,-16.59,0.27,-9.19
"338","30,027.00","5,020","77,718",18,52,0,0,0.97,-16.59,0.27,-9.19
"339","30,027.00","5,020","77,719",70,54,0,0,0.97,-16.59,0.27,-9.19
"340","30,027.00","5,020","77,720",50,64,1,0,0.97,-16.59,0.27,-9.19
"341","30,027.00","5,020","77,721",95,99,1,0,0.97,-16.59,0.27,-9.19
"342","30,027.00","5,020","77,722",89,74,0,0,0.97,-16.59,0.27,-9.19
"343","30,027.00","5,020","77,723",70,65,0,0,0.97,-16.59,0.27,-9.19
"344","30,027.00","5,020","77,724",83,79,0,0,0.97,-16.59,0.27,-9.19
"345","30,027.00","5,020","77,725",86,82,0,0,0.97,-16.59,0.27,-9.19
"346","30,027.00","5,020","77,726",19,31,0,0,0.97,-16.59,0.27,-9.19
"347","30,027.00","5,020","77,727",86,52,1,0,0.97,-16.59,0.27,-9.19
"348","30,027.00","5,020","77,728",37,48,0,0,0.97,-16.59,0.27,-9.19
"349","30,027.00","5,020","77,730",48,50,0,0,0.97,-16.59,0.27,-9.19
"350","30,027.00","5,020","77,731",52,70,0,0,0.97,-16.59,0.27,-9.19
"351","30,027.00","5,020","77,732",42,60,0,0,0.97,-16.59,0.27,-9.19
"352","30,027.00","5,020","77,733",58,70,0,0,0.97,-16.59,0.27,-9.19
"353","30,027.00","5,020","77,734",40,62,0,0,0.97,-16.59,0.27,-9.19
"354","30,027.00","5,020","77,735",10,28,0,0,0.97,-16.59,0.27,-9.19
"355","30,027.00","5,020","77,736",60,55,1,0,0.97,-16.59,0.27,-9.19
"356","30,027.00","5,020","77,737",64,48,0,0,0.97,-16.59,0.27,-9.19
"357","30,027.00","5,020","77,738",54,56,0,0,0.97,-16.59,0.27,-9.19
"358","30,027.00","5,020","77,739",23,19,1,0,0.97,-16.59,0.27,-9.19
"359","30,027.00","5,020","77,740",99,64,1,0,0.97,-16.59,0.27,-9.19
"360","30,027.00","5,020","77,741",99,94,0,0,0.97,-16.59,0.27,-9.19
"361","30,027.00","5,020","77,742",50,54,1,0,0.97,-16.59,0.27,-9.19
"362","30,027.00","5,020","77,743",96,85,0,0,0.97,-16.59,0.27,-9.19
"363","30,027.00","5,020","77,744",64,60,0,0,0.97,-16.59,0.27,-9.19
"364","30,027.00","5,020","77,745",74,52,1,0,0.97,-16.59,0.27,-9.19
"365","30,027.00","5,020","77,746",72,60,1,0,0.97,-16.59,0.27,-9.19
"366","30,027.00","5,020","77,747",15,37,0,0,0.97,-16.59,0.27,-9.19
"367","30,027.00","5,020","77,748",18,24,0,0,0.97,-16.59,0.27,-9.19
"368","30,027.00","5,020","77,749",58,56,1,0,0.97,-16.59,0.27,-9.19
"369","30,027.00","5,020","77,750",68,59,0,0,0.97,-16.59,0.27,-9.19
"370","30,027.00","5,020","77,751",62,57,1,0,0.97,-16.59,0.27,-9.19
"371","30,027.00","5,020","77,752",19,14,0,0,0.97,-16.59,0.27,-9.19
"372","30,027.00","5,020","77,753",55,53,0,0,0.97,-16.59,0.27,-9.19
"373","30,027.00","5,020","77,754",4,40,0,0,0.97,-16.59,0.27,-9.19
"374","30,027.00","5,020","77,755",55,84,0,0,0.97,-16.59,0.27,-9.19
"375","30,027.00","5,020","77,756",38,50,0,0,0.97,-16.59,0.27,-9.19
"376","30,027.00","5,020","77,757",60,30,1,0,0.97,-16.59,0.27,-9.19
"377","30,027.00","5,020","77,758",58,50,1,0,0.97,-16.59,0.27,-9.19
"378","30,027.00","5,020","77,759",54,58,0,0,0.97,-16.59,0.27,-9.19
"379","30,027.00","5,020","77,760",69,49,0,0,0.97,-16.59,0.27,-9.19
"380","30,027.00","5,020","77,761",36,55,1,0,0.97,-16.59,0.27,-9.19
"381","30,027.00","5,020","77,762",64,57,1,0,0.97,-16.59,0.27,-9.19
"382","30,027.00","5,020","77,763",63,70,0,0,0.97,-16.59,0.27,-9.19
"383","30,027.00","5,020","77,764",48,75,0,0,0.97,-16.59,0.27,-9.19
"384","30,027.00","5,020","77,765",1,12,0,0,0.97,-16.59,0.27,-9.19
"385","30,027.00","5,020","77,766",69,63,1,0,0.97,-16.59,0.27,-9.19
"386","30,027.00","5,020","77,767",53,53,0,0,0.97,-16.59,0.27,-9.19
"387","30,027.00","5,020","77,768",39,35,0,0,0.97,-16.59,0.27,-9.19
"388","30,027.00","5,020","77,769",76,76,0,0,0.97,-16.59,0.27,-9.19
"389","30,027.00","5,020","77,770",83,41,1,0,0.97,-16.59,0.27,-9.19
"390","30,027.00","5,020","77,771",66,55,0,0,0.97,-16.59,0.27,-9.19
"391","30,027.00","5,020","77,772",34,60,1,0,0.97,-16.59,0.27,-9.19
"392","30,027.00","5,020","77,773",43,41,0,0,0.97,-16.59,0.27,-9.19
"393","30,027.00","5,020","77,774",69,71,0,1,0.97,-16.59,0.27,-9.19
"394","30,027.00","5,020","77,775",60,52,1,0,0.97,-16.59,0.27,-9.19
"395","30,027.00","5,020","77,776",40,41,1,0,0.97,-16.59,0.27,-9.19
"396","30,027.00","5,020","77,777",55,56,0,0,0.97,-16.59,0.27,-9.19
"397","30,027.00","5,020","77,778",60,60,0,0,0.97,-16.59,0.27,-9.19
"398","30,027.00","5,020","77,779",86,67,1,0,0.97,-16.59,0.27,-9.19
"399","30,027.00","5,020","77,780",48,40,1,0,0.97,-16.59,0.27,-9.19
"400","30,027.00","5,020","77,781",65,70,0,0,0.97,-16.59,0.27,-9.19
"401","30,027.00","5,020","77,782",36,55,0,0,0.97,-16.59,0.27,-9.19
"402","30,027.00","5,020","77,783",65,61,0,0,0.97,-16.59,0.27,-9.19
"403","30,027.00","5,020","77,784",60,54,1,0,0.97,-16.59,0.27,-9.19
"404","30,027.00","5,020","77,785",25,25,1,0,0.97,-16.59,0.27,-9.19
"405","30,027.00","5,020","77,786",60,68,0,0,0.97,-16.59,0.27,-9.19
"406","30,027.00","5,020","77,787",48,31,1,0,0.97,-16.59,0.27,-9.19
"407","30,027.00","5,020","77,788",74,69,0,0,0.97,-16.59,0.27,-9.19
"408","30,027.00","5,020","77,789",34,66,0,0,0.97,-16.59,0.27,-9.19
"409","30,027.00","5,020","77,790",63,45,1,0,0.97,-16.59,0.27,-9.19
"410","30,027.00","5,020","77,791",54,53,1,0,0.97,-16.59,0.27,-9.19
"411","30,027.00","5,020","77,792",51,48,1,0,0.97,-16.59,0.27,-9.19
"412","30,027.00","5,020","77,793",29,20,1,0,0.97,-16.59,0.27,-9.19
"413","30,027.00","5,020","77,794",71,69,0,0,0.97,-16.59,0.27,-9.19
"414","30,027.00","5,020","77,795",58,52,1,0,0.97,-16.59,0.27,-9.19
"415","30,027.00","5,020","77,796",55,55,0,0,0.97,-16.59,0.27,-9.19
"416","30,027.00","5,020","77,797",78,70,0,0,0.97,-16.59,0.27,-9.19
"417","30,027.00","5,020","77,798",21,59,1,0,0.97,-16.59,0.27,-9.19
"418","30,027.00","5,020","77,799",54,50,0,0,0.97,-16.59,0.27,-9.19
"419","30,027.00","5,020","77,800",31,36,0,0,0.97,-16.59,0.27,-9.19
"420","30,027.00","5,020","77,801",39,58,0,0,0.97,-16.59,0.27,-9.19
"421","30,027.00","5,020","77,802",59,56,0,0,0.97,-16.59,0.27,-9.19
"422","30,027.00","5,020","77,803",64,66,0,0,0.97,-16.59,0.27,-9.19
"423","30,027.00","5,020","77,804",31,16,1,0,0.97,-16.59,0.27,-9.19
"424","30,027.00","5,020","77,805",6,22,1,0,0.97,-16.59,0.27,-9.19
"425","30,027.00","5,020","77,806",30,32,0,0,0.97,-16.59,0.27,-9.19
"426","30,027.00","5,020","77,807",43,50,0,0,0.97,-16.59,0.27,-9.19
"427","30,027.00","5,020","77,808",37,34,1,0,0.97,-16.59,0.27,-9.19
"428","30,027.00","5,020","77,809",30,35,0,0,0.97,-16.59,0.27,-9.19
"429","30,027.00","5,020","77,810",30,28,0,0,0.97,-16.59,0.27,-9.19
"430","30,027.00","5,020","77,811",26,34,0,0,0.97,-16.59,0.27,-9.19
"431","30,027.00","5,020","77,812",61,69,0,0,0.97,-16.59,0.27,-9.19
"432","30,027.00","5,020","77,813",77,58,0,0,0.97,-16.59,0.27,-9.19
"433","30,047.00","11,020","68,941",29,54,0,0,0.97,-35.89,0.47,-24.97
"434","30,047.00","11,020","68,942",32,14,1,0,0.97,-35.89,0.47,-24.97
"435","30,047.00","11,020","68,944",58,21,1,1,0.97,-35.89,0.47,-24.97
"436","30,047.00","11,020","68,945",33,44,1,0,0.97,-35.89,0.47,-24.97
"437","30,047.00","11,020","68,948",14,1,1,0,0.97,-35.89,0.47,-24.97
"438","30,047.00","11,020","68,949",18,13,1,0,0.97,-35.89,0.47,-24.97
"439","30,047.00","11,020","68,950",25,9,1,0,0.97,-35.89,0.47,-24.97
"440","30,047.00","11,020","68,951",20,16,0,0,0.97,-35.89,0.47,-24.97
"441","30,047.00","11,020","68,952",1,15,1,0,0.97,-35.89,0.47,-24.97
"442","30,047.00","11,020","68,954",56,53,1,NA,0.97,-35.89,0.47,-24.97
"443","30,047.00","11,020","68,955",43,37,1,0,0.97,-35.89,0.47,-24.97
"444","30,047.00","11,020","68,956",40,45,0,0,0.97,-35.89,0.47,-24.97
"445","30,047.00","11,020","68,957",59,50,1,0,0.97,-35.89,0.47,-24.97
"446","30,047.00","11,020","68,958",16,19,1,0,0.97,-35.89,0.47,-24.97
"447","30,047.00","11,020","68,959",69,75,1,0,0.97,-35.89,0.47,-24.97
"448","30,047.00","11,020","68,960",59,88,0,0,0.97,-35.89,0.47,-24.97
"449","30,047.00","11,020","68,961",40,77,0,0,0.97,-35.89,0.47,-24.97
"450","30,047.00","11,020","68,962",62,73,0,0,0.97,-35.89,0.47,-24.97
"451","30,047.00","11,020","68,963",66,60,0,0,0.97,-35.89,0.47,-24.97
"452","30,047.00","11,020","68,964",48,57,0,0,0.97,-35.89,0.47,-24.97
"453","30,047.00","11,020","68,965",30,59,0,0,0.97,-35.89,0.47,-24.97
"454","30,047.00","11,020","68,966",44,66,1,1,0.97,-35.89,0.47,-24.97
"455","30,047.00","11,020","68,967",89,67,1,0,0.97,-35.89,0.47,-24.97
"456","30,047.00","11,020","68,968",52,53,0,0,0.97,-35.89,0.47,-24.97
"457","30,047.00","11,020","68,969",64,44,1,0,0.97,-35.89,0.47,-24.97
"458","30,047.00","11,020","68,970",51,56,1,0,0.97,-35.89,0.47,-24.97
"459","30,047.00","11,020","68,971",38,44,1,0,0.97,-35.89,0.47,-24.97
"460","30,047.00","11,020","68,972",81,52,0,0,0.97,-35.89,0.47,-24.97
"461","30,047.00","11,020","68,973",65,61,1,0,0.97,-35.89,0.47,-24.97
"462","30,047.00","11,020","68,974",47,57,0,0,0.97,-35.89,0.47,-24.97
"463","30,047.00","11,020","68,975",64,64,0,0,0.97,-35.89,0.47,-24.97
"464","30,047.00","11,020","68,976",60,49,0,0,0.97,-35.89,0.47,-24.97
"465","30,047.00","11,020","68,977",68,54,0,0,0.97,-35.89,0.47,-24.97
"466","30,047.00","11,020","68,978",54,49,1,0,0.97,-35.89,0.47,-24.97
"467","30,047.00","11,020","68,979",25,34,1,0,0.97,-35.89,0.47,-24.97
"468","30,047.00","11,020","68,980",44,34,NA,0,0.97,-35.89,0.47,-24.97
"469","30,047.00","11,020","68,981",64,58,1,0,0.97,-35.89,0.47,-24.97
"470","30,047.00","11,020","68,982",54,57,1,0,0.97,-35.89,0.47,-24.97
"471","30,047.00","11,020","68,983",48,64,0,NA,0.97,-35.89,0.47,-24.97
"472","30,047.00","11,020","68,984",35,62,1,0,0.97,-35.89,0.47,-24.97
"473","30,047.00","11,020","68,985",1,20,0,0,0.97,-35.89,0.47,-24.97
"474","30,047.00","11,020","68,986",43,29,1,0,0.97,-35.89,0.47,-24.97
"475","30,047.00","11,020","68,987",65,69,0,0,0.97,-35.89,0.47,-24.97
"476","30,047.00","11,020","68,988",77,94,NA,0,0.97,-35.89,0.47,-24.97
"477","30,047.00","11,020","68,989",55,36,1,0,0.97,-35.89,0.47,-24.97
"478","30,047.00","11,020","68,990",47,47,1,0,0.97,-35.89,0.47,-24.97
"479","30,047.00","11,020","68,991",52,54,1,0,0.97,-35.89,0.47,-24.97
"480","30,047.00","11,020","68,992",26,33,0,0,0.97,-35.89,0.47,-24.97
"481","30,047.00","11,020","68,993",63,30,1,0,0.97,-35.89,0.47,-24.97
"482","30,047.00","11,020","68,994",54,75,1,0,0.97,-35.89,0.47,-24.97
"483","30,047.00","11,020","68,995",32,80,0,1,0.97,-35.89,0.47,-24.97
"484","30,047.00","11,020","68,996",76,99,0,0,0.97,-35.89,0.47,-24.97
"485","30,047.00","11,020","68,997",54,60,0,0,0.97,-35.89,0.47,-24.97
"486","30,047.00","11,020","68,998",71,77,1,0,0.97,-35.89,0.47,-24.97
"487","30,047.00","11,020","68,999",31,37,0,0,0.97,-35.89,0.47,-24.97
"488","30,047.00","11,020","69,000",46,38,0,0,0.97,-35.89,0.47,-24.97
"489","30,047.00","11,020","69,001",60,55,0,0,0.97,-35.89,0.47,-24.97
"490","30,047.00","11,020","69,002",40,35,1,0,0.97,-35.89,0.47,-24.97
"491","30,047.00","11,020","69,003",36,35,1,0,0.97,-35.89,0.47,-24.97
"492","30,047.00","11,020","69,004",52,52,1,0,0.97,-35.89,0.47,-24.97
"493","30,047.00","11,020","69,005",41,34,1,0,0.97,-35.89,0.47,-24.97
"494","30,047.00","11,020","69,006",74,67,1,0,0.97,-35.89,0.47,-24.97
"495","30,047.00","11,020","69,007",62,54,1,0,0.97,-35.89,0.47,-24.97
"496","30,047.00","11,020","69,008",45,22,1,0,0.97,-35.89,0.47,-24.97
"497","30,047.00","11,020","69,009",30,30,0,0,0.97,-35.89,0.47,-24.97
"498","30,047.00","11,020","69,010",35,62,1,0,0.97,-35.89,0.47,-24.97
"499","30,047.00","11,020","69,011",99,83,1,0,0.97,-35.89,0.47,-24.97
"500","30,047.00","11,020","69,012",68,80,0,0,0.97,-35.89,0.47,-24.97
"501","30,047.00","11,020","69,013",95,70,0,0,0.97,-35.89,0.47,-24.97
"502","30,047.00","11,020","69,014",37,34,1,0,0.97,-35.89,0.47,-24.97
"503","30,047.00","11,020","69,015",38,52,1,0,0.97,-35.89,0.47,-24.97
"504","30,047.00","11,020","69,016",62,58,1,0,0.97,-35.89,0.47,-24.97
"505","30,047.00","11,020","69,017",48,46,1,0,0.97,-35.89,0.47,-24.97
"506","30,047.00","11,020","69,018",47,55,1,0,0.97,-35.89,0.47,-24.97
"507","30,047.00","11,020","69,019",62,62,0,1,0.97,-35.89,0.47,-24.97
"508","30,047.00","11,020","69,020",83,80,1,0,0.97,-35.89,0.47,-24.97
"509","30,047.00","11,020","69,021",52,46,1,0,0.97,-35.89,0.47,-24.97
"510","30,047.00","11,020","69,022",71,58,1,0,0.97,-35.89,0.47,-24.97
"511","30,047.00","11,020","69,023",26,53,0,0,0.97,-35.89,0.47,-24.97
"512","30,047.00","11,020","69,024",73,65,1,0,0.97,-35.89,0.47,-24.97
"513","30,047.00","11,020","69,025",40,62,0,0,0.97,-35.89,0.47,-24.97
"514","30,047.00","11,020","69,026",42,14,1,0,0.97,-35.89,0.47,-24.97
"515","30,047.00","11,020","69,027",50,62,0,0,0.97,-35.89,0.47,-24.97
"516","30,047.00","11,020","69,028",79,91,0,0,0.97,-35.89,0.47,-24.97
"517","30,047.00","11,020","69,029",48,58,1,0,0.97,-35.89,0.47,-24.97
"518","30,047.00","11,020","69,030",40,20,1,0,0.97,-35.89,0.47,-24.97
"519","30,047.00","11,020","69,031",54,67,0,0,0.97,-35.89,0.47,-24.97
"520","30,047.00","11,020","69,032",76,70,1,0,0.97,-35.89,0.47,-24.97
"521","30,047.00","11,020","69,033",69,66,0,0,0.97,-35.89,0.47,-24.97
"522","30,047.00","11,020","69,034",50,58,0,0,0.97,-35.89,0.47,-24.97
"523","30,047.00","11,020","69,035",60,60,0,0,0.97,-35.89,0.47,-24.97
"524","30,047.00","11,020","69,036",64,73,0,0,0.97,-35.89,0.47,-24.97
"525","30,047.00","11,020","69,037",37,33,1,0,0.97,-35.89,0.47,-24.97
"526","30,047.00","11,020","69,038",76,69,1,0,0.97,-35.89,0.47,-24.97
"527","30,047.00","11,020","69,039",38,40,1,0,0.97,-35.89,0.47,-24.97
"528","30,047.00","11,020","69,040",60,64,0,0,0.97,-35.89,0.47,-24.97
"529","30,047.00","11,020","69,041",26,52,1,0,0.97,-35.89,0.47,-24.97
"530","30,047.00","11,020","69,042",48,45,1,0,0.97,-35.89,0.47,-24.97
"531","30,047.00","11,020","69,043",41,41,0,0,0.97,-35.89,0.47,-24.97
"532","30,047.00","11,020","69,044",48,83,0,0,0.97,-35.89,0.47,-24.97
"533","30,047.00","11,020","69,045",63,74,0,0,0.97,-35.89,0.47,-24.97
"534","30,047.00","11,020","69,046",89,63,1,0,0.97,-35.89,0.47,-24.97
"535","30,047.00","11,020","69,047",99,94,0,0,0.97,-35.89,0.47,-24.97
"536","30,047.00","11,020","69,048",58,79,1,0,0.97,-35.89,0.47,-24.97
"537","30,047.00","11,020","69,049",54,66,1,0,0.97,-35.89,0.47,-24.97
"538","30,047.00","11,020","69,050",90,99,0,0,0.97,-35.89,0.47,-24.97
"539","30,047.00","11,020","69,051",56,58,0,0,0.97,-35.89,0.47,-24.97
"540","30,047.00","11,020","69,052",21,60,1,0,0.97,-35.89,0.47,-24.97
"541","30,047.00","11,020","69,053",28,58,1,0,0.97,-35.89,0.47,-24.97
"542","30,047.00","11,020","69,054",42,31,1,0,0.97,-35.89,0.47,-24.97
"543","30,047.00","11,020","69,055",41,57,0,0,0.97,-35.89,0.47,-24.97
"544","30,047.00","11,020","69,056",73,56,0,0,0.97,-35.89,0.47,-24.97
"545","30,047.00","11,020","69,057",27,47,1,0,0.97,-35.89,0.47,-24.97
"546","30,047.00","11,020","69,058",53,66,0,0,0.97,-35.89,0.47,-24.97
"547","30,047.00","11,020","69,059",53,77,0,0,0.97,-35.89,0.47,-24.97
"548","30,047.00","11,020","69,060",83,58,0,0,0.97,-35.89,0.47,-24.97
"549","30,047.00","11,020","69,061",53,50,0,0,0.97,-35.89,0.47,-24.97
"550","30,047.00","11,020","69,062",58,63,1,0,0.97,-35.89,0.47,-24.97
"551","30,047.00","11,020","69,063",68,55,0,0,0.97,-35.89,0.47,-24.97
"552","30,047.00","11,020","69,064",66,78,0,0,0.97,-35.89,0.47,-24.97
"553","30,047.00","11,020","69,065",70,85,1,0,0.97,-35.89,0.47,-24.97
"554","30,047.00","11,020","69,066",60,60,1,0,0.97,-35.89,0.47,-24.97
"555","30,047.00","11,020","69,067",60,56,0,0,0.97,-35.89,0.47,-24.97
"556","30,047.00","11,020","69,068",58,45,0,0,0.97,-35.89,0.47,-24.97
"557","30,047.00","11,020","69,069",64,55,1,0,0.97,-35.89,0.47,-24.97
"558","30,047.00","11,020","69,070",60,62,0,0,0.97,-35.89,0.47,-24.97
"559","30,047.00","11,020","69,071",70,63,1,0,0.97,-35.89,0.47,-24.97
"560","30,047.00","11,020","69,072",42,57,0,0,0.97,-35.89,0.47,-24.97
"561","30,047.00","11,020","69,073",70,62,1,0,0.97,-35.89,0.47,-24.97
"562","30,047.00","11,020","69,074",30,31,1,0,0.97,-35.89,0.47,-24.97
"563","30,047.00","11,020","69,075",60,45,1,0,0.97,-35.89,0.47,-24.97
"564","30,047.00","11,020","69,076",81,64,1,0,0.97,-35.89,0.47,-24.97
"565","30,047.00","11,020","69,077",42,62,0,0,0.97,-35.89,0.47,-24.97
"566","30,047.00","11,020","69,078",75,60,1,0,0.97,-35.89,0.47,-24.97
"567","30,047.00","11,020","69,079",77,74,1,0,0.97,-35.89,0.47,-24.97
"568","30,047.00","11,020","69,080",41,52,1,0,0.97,-35.89,0.47,-24.97
"569","30,047.00","11,020","69,081",73,85,0,0,0.97,-35.89,0.47,-24.97
"570","30,047.00","11,020","69,082",67,68,1,0,0.97,-35.89,0.47,-24.97
"571","30,047.00","11,020","69,083",63,81,0,0,0.97,-35.89,0.47,-24.97
"572","30,047.00","11,020","69,084",81,56,1,0,0.97,-35.89,0.47,-24.97
"573","30,047.00","11,020","69,085",36,44,1,0,0.97,-35.89,0.47,-24.97
"574","30,047.00","11,020","69,086",85,55,0,0,0.97,-35.89,0.47,-24.97
"575","30,047.00","11,020","69,087",48,74,1,0,0.97,-35.89,0.47,-24.97
"576","30,047.00","11,020","69,088",60,71,0,0,0.97,-35.89,0.47,-24.97
"577","30,047.00","11,020","69,089",94,58,0,0,0.97,-35.89,0.47,-24.97
"578","30,047.00","11,020","69,090",83,58,1,0,0.97,-35.89,0.47,-24.97
"579","30,047.00","11,020","69,091",65,72,1,0,0.97,-35.89,0.47,-24.97
"580","30,047.00","11,020","69,092",66,61,0,0,0.97,-35.89,0.47,-24.97
"581","30,047.00","11,020","69,093",52,53,0,0,0.97,-35.89,0.47,-24.97
"582","30,047.00","11,020","69,094",55,74,1,0,0.97,-35.89,0.47,-24.97
"583","30,047.00","11,020","69,095",34,64,0,0,0.97,-35.89,0.47,-24.97
"584","30,047.00","11,020","69,096",76,53,1,0,0.97,-35.89,0.47,-24.97
"585","30,047.00","11,020","69,097",65,67,0,0,0.97,-35.89,0.47,-24.97
"586","30,047.00","11,020","69,098",43,56,1,0,0.97,-35.89,0.47,-24.97
"587","30,047.00","11,020","69,099",60,74,0,0,0.97,-35.89,0.47,-24.97
"588","30,047.00","11,020","69,100",75,62,0,0,0.97,-35.89,0.47,-24.97
"589","30,047.00","11,020","69,101",64,44,1,0,0.97,-35.89,0.47,-24.97
"590","30,047.00","11,020","69,103",32,43,1,0,0.97,-35.89,0.47,-24.97
"591","30,047.00","11,020","69,104",32,28,1,0,0.97,-35.89,0.47,-24.97
"592","30,047.00","11,020","69,105",31,53,1,0,0.97,-35.89,0.47,-24.97
"593","30,047.00","11,020","69,106",40,57,1,0,0.97,-35.89,0.47,-24.97
"594","30,047.00","11,020","69,107",44,44,1,0,0.97,-35.89,0.47,-24.97
"595","30,047.00","11,020","69,108",57,54,1,0,0.97,-35.89,0.47,-24.97
"596","30,047.00","11,020","69,109",33,43,0,0,0.97,-35.89,0.47,-24.97
"597","30,047.00","11,020","69,110",58,60,1,0,0.97,-35.89,0.47,-24.97
"598","30,047.00","11,020","69,111",44,40,0,0,0.97,-35.89,0.47,-24.97
"599","30,047.00","11,020","69,112",51,45,1,0,0.97,-35.89,0.47,-24.97
"600","30,047.00","11,020","69,113",30,25,1,0,0.97,-35.89,0.47,-24.97
"601","30,047.00","11,020","69,114",21,35,1,0,0.97,-35.89,0.47,-24.97
"602","30,047.00","11,020","69,115",15,25,1,NA,0.97,-35.89,0.47,-24.97
"603","30,047.00","11,020","69,116",28,53,0,0,0.97,-35.89,0.47,-24.97
"604","30,047.00","11,020","69,117",51,64,1,1,0.97,-35.89,0.47,-24.97
"605","30,047.00","11,020","69,118",43,62,1,0,0.97,-35.89,0.47,-24.97
"606","30,047.00","11,020","69,119",46,60,0,0,0.97,-35.89,0.47,-24.97
"607","30,047.00","11,020","69,120",63,60,1,0,0.97,-35.89,0.47,-24.97
"608","30,047.00","11,020","69,121",59,82,0,0,0.97,-35.89,0.47,-24.97
"609","30,047.00","11,020","69,122",69,57,0,0,0.97,-35.89,0.47,-24.97
"610","30,047.00","11,020","69,123",43,50,0,0,0.97,-35.89,0.47,-24.97
"611","30,047.00","11,020","69,124",70,50,1,0,0.97,-35.89,0.47,-24.97
"612","30,047.00","11,020","69,125",27,43,0,0,0.97,-35.89,0.47,-24.97
"613","30,047.00","11,020","69,126",35,44,1,0,0.97,-35.89,0.47,-24.97
"614","30,047.00","11,020","69,127",73,62,0,0,0.97,-35.89,0.47,-24.97
"615","30,047.00","11,020","69,128",76,67,1,0,0.97,-35.89,0.47,-24.97
"616","30,047.00","11,020","69,129",59,40,1,0,0.97,-35.89,0.47,-24.97
"617","30,047.00","11,020","69,130",47,68,1,0,0.97,-35.89,0.47,-24.97
"618","30,047.00","11,020","69,131",48,44,1,0,0.97,-35.89,0.47,-24.97
"619","30,047.00","11,020","69,132",31,54,0,0,0.97,-35.89,0.47,-24.97
"620","30,047.00","11,020","69,133",57,67,1,0,0.97,-35.89,0.47,-24.97
"621","30,047.00","11,020","69,134",41,64,0,0,0.97,-35.89,0.47,-24.97
"622","30,047.00","11,020","69,135",89,70,0,0,0.97,-35.89,0.47,-24.97
"623","30,047.00","11,020","69,136",37,48,1,0,0.97,-35.89,0.47,-24.97
"624","30,047.00","11,020","69,137",67,53,0,0,0.97,-35.89,0.47,-24.97
"625","30,047.00","11,020","69,138",70,66,0,0,0.97,-35.89,0.47,-24.97
"626","30,047.00","11,020","69,139",62,63,1,0,0.97,-35.89,0.47,-24.97
"627","30,047.00","11,020","69,140",50,55,0,0,0.97,-35.89,0.47,-24.97
"628","30,047.00","11,020","69,141",50,62,1,0,0.97,-35.89,0.47,-24.97
"629","30,047.00","11,020","69,142",54,36,0,0,0.97,-35.89,0.47,-24.97
"630","30,047.00","11,020","69,143",63,63,0,0,0.97,-35.89,0.47,-24.97
"631","30,047.00","11,020","69,144",96,94,0,0,0.97,-35.89,0.47,-24.97
"632","30,047.00","11,020","69,145",74,66,0,0,0.97,-35.89,0.47,-24.97
"633","30,047.00","11,020","69,146",58,50,1,0,0.97,-35.89,0.47,-24.97
"634","30,047.00","11,020","69,147",73,71,1,0,0.97,-35.89,0.47,-24.97
"635","30,047.00","11,020","69,148",51,44,0,0,0.97,-35.89,0.47,-24.97
"636","30,047.00","11,020","69,149",67,57,1,0,0.97,-35.89,0.47,-24.97
"637","30,047.00","11,020","69,150",37,50,1,0,0.97,-35.89,0.47,-24.97
"638","30,047.00","11,020","69,151",60,52,1,0,0.97,-35.89,0.47,-24.97
"639","30,047.00","11,020","69,152",40,47,1,0,0.97,-35.89,0.47,-24.97
"640","30,047.00","11,020","69,153",47,52,0,0,0.97,-35.89,0.47,-24.97
"641","30,047.00","11,020","69,154",27,53,1,0,0.97,-35.89,0.47,-24.97
"642","30,047.00","11,020","69,155",30,37,1,0,0.97,-35.89,0.47,-24.97
"643","30,047.00","11,020","69,156",11,53,1,0,0.97,-35.89,0.47,-24.97
"644","30,047.00","11,020","69,157",4,32,1,0,0.97,-35.89,0.47,-24.97
"645","30,047.00","11,020","69,158",21,23,1,0,0.97,-35.89,0.47,-24.97
"646","30,047.00","11,020","69,159",47,48,1,0,0.97,-35.89,0.47,-24.97
"647","30,047.00","11,020","69,160",21,45,1,0,0.97,-35.89,0.47,-24.97
"648","30,047.00","11,020","69,161",16,25,1,0,0.97,-35.89,0.47,-24.97
"649","30,047.00","11,020","69,162",26,30,0,0,0.97,-35.89,0.47,-24.97
"650","30,047.00","11,020","69,163",19,16,1,0,0.97,-35.89,0.47,-24.97
"651","30,047.00","11,020","69,164",18,43,0,0,0.97,-35.89,0.47,-24.97
