"","removed","freqchal","pvi2","obama","cperhs","sexexp","book","author","state","antifamily","cmedin","cperba","days2000","occult","language","homosexuality","violence","booktitle"
"707",0,0,2,1,2.33804213135069,0,70,"LaRochelle, David","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Absolutely, Positively Not"
"708",0,0,2,1,2.33804213135069,0,75,"Twain, Mark","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Adventures of Huckleberry Finn, The"
"709",0,1,2,1,2.33804213135069,0,100,"Naylor, Phyllis Reynolds","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Alice On Her Way"
"710",0,0,2,1,2.33804213135069,0,109,"Warren, Robert Penn","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"All the King's Men"
"711",0,0,2,1,2.33804213135069,0,137,"Dreiser, Theodore","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"An American Tragedy"
"712",0,0,2,1,2.33804213135069,0,155,"Peck, Richard","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Are You In the House Alone?"
"713",0,0,2,1,2.33804213135069,0,165,"Faulkner, William","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"As I Lay Dying"
"714",0,0,2,1,2.33804213135069,0,193,"Stroud, Jonathan","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Bartimaeus (series)"
"715",0,0,2,1,2.33804213135069,0,205,"Meyers, Walter Dean","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Beast, The"
"716",0,1,2,1,2.33804213135069,0,214,"Morrison, Toni","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Beloved"
"717",0,1,2,1,2.33804213135069,0,228,"Cormier, Robert","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Beyond the Chocolate War"
"718",0,0,2,1,2.33804213135069,0,229,"Various","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Bible, The"
"719",0,0,2,1,2.33804213135069,0,232,"Crocker, Nancy","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Billie Standish Was Here"
"720",0,0,2,1,2.33804213135069,0,275,"Smith, Jeff","PA",0,4218,-1.62372986369269,3600,0,1,0,0,"Bone:  Eyes of the Storm"
"721",0,0,2,1,2.33804213135069,0,296,"Koertge, Ron","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Boy Girl Boy"
"722",0,0,2,1,2.33804213135069,0,307,"Fischer, Debbie Reed","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Braless in Wonderland"
"723",0,0,2,1,2.33804213135069,0,308,"Huxley, Aldous","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Brave New World"
"724",0,0,2,1,2.33804213135069,0,312,"Winton, Tim","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Breath"
"725",0,0,2,1,2.33804213135069,0,321,"Grimes, Nikki","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Bronx Masquerade"
"726",0,0,2,1,2.33804213135069,0,344,"Bildner, Phil","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Busted"
"727",0,0,2,1,2.33804213135069,0,373,"Heller, Joseph","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Catch-22"
"728",0,0,2,1,2.33804213135069,0,374,"Salinger, J.D.","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Catcher in the Rye, The"
"729",0,1,2,1,2.33804213135069,0,399,"Cormier, Robert","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Chocolate War, The"
"730",0,0,2,1,2.33804213135069,0,414,"Olmstead, Robert","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Coal Black Horse"
"731",0,0,2,1,2.33804213135069,0,421,"Walker, Alice","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Color Purple, The"
"732",0,0,2,1,2.33804213135069,0,438,"Draper, Sharon","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Copper Sun"
"733",0,0,2,1,2.33804213135069,0,452,"Hopkins, Ellen","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Crank"
"734",0,0,2,1,2.33804213135069,0,477,"McCormick, Patricia","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Cut"
"735",0,0,2,1,2.33804213135069,0,518,"Kilbourne, Christina","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Dear Jo"
"736",0,0,2,1,2.33804213135069,0,565,"Fraustino, Lisa Rowe","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Don't Cramp My Style"
"737",0,0,2,1,2.33804213135069,0,607,"Mackler, Carolyn","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Earth, My Butt and Other Big Round Things, The"
"738",0,1,2,1,2.33804213135069,0,608,"Steinbeck, John","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"East of Eden"
"739",0,0,2,1,2.33804213135069,0,635,"Jensen, Derrick","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Endgame"
"740",0,0,2,1,2.33804213135069,0,636,"Brown, Sandra","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Envy"
"741",0,0,2,1,2.33804213135069,0,644,"Bainbridge, Beryl","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Every Many for Himself"
"742",0,0,2,1,2.33804213135069,0,682,"Anderson, M.T.","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Feed"
"743",0,0,2,1,2.33804213135069,0,711,"Hemingway, Ernest","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"For Whom the Bell Tolls"
"744",0,1,2,1,2.33804213135069,0,712,"Blume, Judy","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Forever"
"745",0,1,2,1,2.33804213135069,0,716,"Lowry, Lois","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Giver, The"
"746",0,0,2,1,2.33804213135069,0,723,"Baldwin, James","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Go Tell it on the Mountain"
"747",0,0,2,1,2.33804213135069,0,724,"Sanchez, Alex","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"God Box, The"
"748",0,0,2,1,2.33804213135069,0,725,"Rylant, Cynthia","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"God Went to Beauty School"
"749",0,1,2,1,2.33804213135069,0,730,"Pullman, Philip","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Golden Compass, The"
"750",0,0,2,1,2.33804213135069,0,733,"Mitchell, Margaret","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Gone With the Wind"
"751",0,1,2,1,2.33804213135069,0,745,"Steinbeck, John","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Grapes of Wrath, The"
"752",0,0,2,1,2.33804213135069,0,750,"Fitzgerald, F. Scott","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Great Gatsby, The"
"753",0,0,2,1,2.33804213135069,0,855,"Atwood Margaret","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Handmaids, Tale, The"
"754",0,0,2,1,2.33804213135069,0,857,"Holmes, Melisa","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Hang-Ups, Hook-Ups, and Holding Out"
"755",0,0,2,1,2.33804213135069,0,903,"Fielding, Henry","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"History of Tom Jones, The"
"756",0,0,2,1,2.33804213135069,0,933,"Marks, Graham","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"How It Works"
"757",0,0,2,1,2.33804213135069,0,935,"Alvarez, Julia","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"How the Garcia Girls Lost Their Accents"
"758",0,1,2,1,2.33804213135069,0,952,"Cormier, Robert","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"I Am the Cheese"
"759",0,0,2,1,2.33804213135069,0,957,"Duncan, Lois","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"I Know What You Did Last Summer"
"760",0,0,2,1,2.33804213135069,0,971,"Hopkins, Ellen","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Identical"
"761",0,0,2,1,2.33804213135069,0,980,"Bradbury, Ray","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Illustrated Man, The"
"762",0,0,2,1,2.33804213135069,0,981,"Hopkins, Ellen","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Impulse"
"763",0,0,2,1,2.33804213135069,0,997,"Lynch, Chris","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Inexcusable"
"764",0,0,2,1,2.33804213135069,0,1036,"Davidson, Dana","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Jason & Kyra"
"765",0,0,2,1,2.33804213135069,0,1060,"Sinclair, Upton","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Jungle, The"
"766",0,0,2,1,2.33804213135069,0,1069,"Peters, Julie Anne","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Keeping You A Secret"
"767",0,1,2,1,2.33804213135069,0,1090,"Myracle, Lauren","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Kissing Kate"
"768",0,0,2,1,2.33804213135069,0,1092,"Hosseini, Khaled","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Kite Runner, The"
"769",0,0,2,1,2.33804213135069,0,1103,"Cooper, James Fenimore","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Last of the Mohicans, The"
"770",0,0,2,1,2.33804213135069,0,1174,"Green, John","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Looking for Alaska"
"771",0,0,2,1,2.33804213135069,0,1183,"Cart, Michael","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Love & Sex"
"772",0,0,2,1,2.33804213135069,0,1195,"Sebold, Alice","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Lovely Bones, The"
"773",0,0,2,1,2.33804213135069,0,1199,"Sebold, Alice","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Lucky"
"774",0,0,2,1,2.33804213135069,0,1201,"Peters, Julie Anne","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Luna"
"775",0,0,2,1,2.33804213135069,0,1228,"Koertge, Ron","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Margaux With An X"
"776",0,0,2,1,2.33804213135069,0,1237,"Bradbury, Ray","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Martian Chronicles, The"
"777",0,0,2,1,2.33804213135069,0,1245,"Jahn-Clough, Lisa","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Me, Penelope"
"778",0,0,2,1,2.33804213135069,0,993,"Collier, James Lincoln","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"My Brother Sam Is Dead"
"779",0,0,2,1,2.33804213135069,0,1008,"Picoult, Jodi","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"My Sister's Keeper"
"780",0,0,2,1,2.33804213135069,0,1014,"Mailer, Norman","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Naked and the Dead, The"
"781",0,0,2,1,2.33804213135069,0,1026,"Wright, Richard","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Native Son"
"782",0,0,2,1,2.33804213135069,0,1032,"Dayton, Gail","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"New Blood"
"783",0,0,2,1,2.33804213135069,0,1041,"Conrad, Joseph","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Nigger of the Narcissus, The"
"784",0,0,2,1,2.33804213135069,0,1387,"Gallo, Donald R.","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"On the Fringe"
"785",0,0,2,1,2.33804213135069,0,1393,"Kesey, Ken","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"One Flew Over the Cuckoo's Nest"
"786",0,0,2,1,2.33804213135069,0,1434,"Chbosky, Stephen","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Perks of Being a Wallflower, The"
"787",0,0,2,1,2.33804213135069,0,1476,"McDaniel, Lurlene","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Prey"
"788",0,0,2,1,2.33804213135069,0,1492,"Updike, John","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Rabbit (series)"
"789",0,0,2,1,2.33804213135069,0,1502,"Sanchez,Alex","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Rainbow High"
"790",0,0,2,1,2.33804213135069,0,1507,"Malouf, David","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Ransom"
"791",0,0,2,1,2.33804213135069,0,1511,"Hillmer, Timothy","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Ravenhill"
"792",0,1,2,1,2.33804213135069,0,1528,"Myracle, Lauren","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Rhymes With Witches"
"793",0,0,2,1,2.33804213135069,0,1557,"Shaw, Susan","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Safe"
"794",0,0,2,1,2.33804213135069,0,1622,"Meyers, Walter Dean","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Shooter"
"795",0,1,2,1,2.33804213135069,0,1624,"Steinbeck, John","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Short Novels of John Steinbeck"
"796",0,0,2,1,2.33804213135069,0,1662,"Sanchez, Alex","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"So Hard to Say"
"797",0,0,2,1,2.33804213135069,0,1673,"Lawrence, D.H.","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Sons and Lovers"
"798",0,0,2,1,2.33804213135069,0,1684,"Anderson, Laurie Halse","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Speak"
"799",0,0,2,1,2.33804213135069,0,1699,"Grove, Vicki","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Starplace, The"
"800",0,0,2,1,2.33804213135069,0,1740,"Hemingway, Ernest","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Sun Also Rises, The"
"801",0,1,2,1,2.33804213135069,0,1772,"Cormier, Robert","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Tenderness"
"802",0,0,2,1,2.33804213135069,0,1773,"Picoult, Jodi","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Tenth Circle, The"
"803",0,0,2,1,2.33804213135069,0,1779,"Hurston, Zora Neale","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Their Eyes Were Watching God"
"804",0,0,2,1,2.33804213135069,0,1794,"Asher, Jay","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Thirteen Reasons Why"
"805",0,0,2,1,2.33804213135069,0,1800,"Ellis, Ann Dee","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"This Is What I Did"
"806",0,0,2,1,2.33804213135069,0,1815,"Jones, Carrie","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Tips On Having A Gay (Ex) Boyfriend"
"807",0,0,2,1,2.33804213135069,0,1818,"Lee, Harper","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"To Kill A Mockingbird"
"808",0,1,2,1,2.33804213135069,0,1849,"Myracle, Lauren","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"TTFN"
"809",0,1,2,1,2.33804213135069,0,1849,"Myracle, Lauren","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"TTYL"
"810",0,0,2,1,2.33804213135069,0,1861,"Meyer, Stephenie","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Twilight (series)"
"811",0,0,2,1,2.33804213135069,0,1871,"Joyce, James","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Ulysses"
"812",0,0,2,1,2.33804213135069,0,1944,"Giles, Gail","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"What Happened to Cass McBride?"
"813",0,0,2,1,2.33804213135069,0,1972,"Mazer, Norma Fox","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"When She Was Good"
"814",0,0,2,1,2.33804213135069,0,1981,"Bruchac, Joseph","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Whisper In the Dark"
"815",0,0,2,1,2.33804213135069,0,2033,"Davis, Amanda","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Wonder When You'll Miss Me"
"816",0,0,2,1,2.33804213135069,0,2041,"Spinelli, Jerry","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Wringer"
"817",0,0,2,1,2.33804213135069,0,718,"Walls, Jeannette","PA",0,4218,-1.62372986369269,3525,0,1,0,0,"Glass Castle, The"
"818",0,0,2,1,2.33804213135069,0,1393,"Kesey, Ken","PA",0,4218,-1.62372986369269,3212,0,0,0,0,"One Flew Over the Cuckoo's Nest"
"819",0,0,2,0,2.33804213135069,0,1659,"Stine, R.L.","PA",0,4218,-1.62372986369269,3080,0,0,0,1,"Snowman, The"
"820",0,0,2,0,2.33804213135069,1,503,"Hamilton, Laurell K.","PA",0,4218,-1.62372986369269,2699,0,0,0,0,"Danse Macabre"
"821",0,0,2,0,2.33804213135069,0,1668,"Levy, Elizabeth","PA",0,4218,-1.62372986369269,2136,1,0,0,0,"Something Queer at the Haunted School"
"822",0,0,2,0,2.33804213135069,0,1840,"YMCA","PA",0,4218,-1.62372986369269,840,1,0,0,0,"Triathalon"
"823",0,0,2,0,2.33804213135069,0,1012,"","PA",0,4218,-1.62372986369269,480,0,0,0,0,"Mythology"
"824",0,0,11.2,0,-1.56195786864932,1,938,"Clarke, Will","RI",0,8141,1.57627013630731,3014,0,1,0,0,"How to Kill A Boy That Nobody Likes"
"825",0,0,11.2,0,-1.56195786864932,1,1966,"Clarke, Will","RI",0,8141,1.57627013630731,3014,0,1,0,0,"When I Was A Loser"
"826",1,0,11.2,1,-1.56195786864932,1,12,"Pelzer, Dave","RI",0,8141,1.57627013630731,3707,0,0,0,0,"A Child Called ""It"""
"827",0,0,-7.8,0,-3.26195786864932,1,1568,"Wittlinger, Ellen","SC",0,-2191.5,-3.62372986369269,2404,0,1,0,0,"Sandpiper"
"828",1,1,-7.8,1,-3.26195786864932,1,1849,"Myracle, Lauren","SC",0,-2191.5,-3.62372986369269,3544,0,1,0,0,"TTYL"
"829",1,0,-7.8,0,-3.26195786864932,0,591,"Greene, Bette","SC",0,-2191.5,-3.62372986369269,832,0,1,1,1,"Drowning of Stephen Jones, The"
"830",0,0,-7.8,1,-3.26195786864932,1,607,"Mackler, Carolyn","SC",0,-2191.5,-3.62372986369269,3191,0,1,0,0,"Earth, My Butt and Other Big Round Things, The"
"831",1,0,-7.8,0,-3.26195786864932,0,754,"Hartinger, Brent","SC",0,-2191.5,-3.62372986369269,1782,0,1,1,0,"Geography Club"
"832",1,1,-7.8,0,-3.26195786864932,0,1941,"Crutcher, Chris","SC",0,-2191.5,-3.62372986369269,1780,0,0,0,0,"Whale Talk"
"833",0,0,-7.8,1,-3.26195786864932,1,148,"Rennison, Louise","SC",1,-2191.5,-3.62372986369269,3613,0,0,0,0,"Angus, Thongs, and Full Frontal Snogging"
"834",1,0,-7.8,1,-3.26195786864932,0,722,"Anonymous","SC",0,-2191.5,-3.62372986369269,3220,0,1,0,0,"Go Ask Alice"
"835",1,1,-7.8,0,-3.26195786864932,0,716,"Lowry, Lois","SC",0,-2191.5,-3.62372986369269,600,0,0,0,0,"Giver, The"
"836",0,0,-7.8,1,-3.26195786864932,0,1385,"Duncan, Lois","SC",0,-2191.5,-3.62372986369269,3684,0,0,0,0,"On the Edge:  Stories At the Brink"
"837",0,0,-7.8,1,-3.26195786864932,1,1909,"Dickey, Eric Jerome","SC",0,-2191.5,-3.62372986369269,3638,0,0,0,0,"Waking with Enemies"
"838",0,0,-7.8,1,-3.26195786864932,1,1137,"Lawrence, Iain","SC",0,-2191.5,-3.62372986369269,3294,0,0,0,0,"Lightkeeper's Daughter, The"
"839",0,0,-7.8,0,-3.26195786864932,0,1020,"Herron, Carolivia","SC",0,-2191.5,-3.62372986369269,2400,0,0,0,0,"Nappy Hair"
"840",0,0,-7.8,0,-3.26195786864932,0,374,"Salinger, J.D.","SC",0,-2191.5,-3.62372986369269,660,0,1,0,0,"Catcher in the Rye, The"
"841",0,1,-7.8,0,-3.26195786864932,0,1069,"Steinbeck, John","SC",0,-2191.5,-3.62372986369269,480,0,0,0,0,"Of Mice and Men"
"842",1,0,-8.9,1,5.03804213135068,1,1726,"Schrag, Ariel","SD",0,785,-2.52372986369269,3291,0,1,0,0,"Stuck in the Middle:  Seventeen Comics from an Unpleasant Age"
"843",0,0,-8.9,0,5.03804213135068,1,656,"Cooney, Caroline B.","SD",1,785,-2.52372986369269,2378,0,0,0,0,"Face on the Milk Carton, The"
"844",0,0,-8.9,0,5.03804213135068,1,768,"Roberts, J.R.","SD",0,785,-2.52372986369269,1050,0,0,0,0,"Gunsmith: Mississippi Massacre, The"
"845",1,0,-8.7,0,-3.66195786864931,1,713,"Brashares, Ann","TN",0,-2995.5,-4.42372986369269,1800,0,1,0,0,"Sisterhood of the Traveling Pants, The"
"846",0,0,-8.7,0,-3.66195786864931,0,1270,"Pascal, Francine","TN",0,-2995.5,-4.42372986369269,1718,0,1,0,1,"Missing"
"847",1,1,-8.7,0,-3.66195786864931,0,1702,"Crutcher, Chris","TN",0,-2995.5,-4.42372986369269,2474,0,1,0,0,"Staying Fat for Sarah Byrnes"
"848",0,0,-8.7,0,-3.66195786864931,1,1223,"Gravett, Paul","TN",0,-2995.5,-4.42372986369269,1924,0,0,0,0,"Manga: Sixty Years of Japanese Comics"
"849",0,0,-8.7,0,-3.66195786864931,0,1936,"Overend, Jenni","TN",0,-2995.5,-4.42372986369269,1924,0,0,0,0,"Welcome with Love"
"850",0,0,-8.7,0,-3.66195786864931,1,1643,"Vonnegut, Kurt","TN",0,-2995.5,-4.42372986369269,480,0,1,0,0,"Slaughterhouse-Five"
"851",1,1,-8.7,0,-3.66195786864931,0,143,"Parnell, Peter and Justin Richardson","TN",0,-2995.5,-4.42372986369269,2928,0,0,1,0,"And Tango Makes Three"
"852",1,0,-8.7,0,-3.66195786864931,0,1628,"Hesse, Herman","TN",0,-2995.5,-4.42372986369269,2397,0,0,0,0,"Siddhartha"
"853",1,1,-8.7,0,-3.66195786864931,0,895,"Blume, Judy","TN",0,-2995.5,-4.42372986369269,990,0,0,0,0,"Here's to You, Rachel Robinson"
"854",0,0,-8.7,1,-3.66195786864931,0,752,"Mukerji, Dhan Gopal","TN",0,-2995.5,-4.42372986369269,3860,0,0,0,0,"Gay-Neck:  The Story of a Pigeon"
"855",0,1,-8.7,0,-3.66195786864931,0,143,"Parnell, Peter and Justin Richardson","TN",0,-2995.5,-4.42372986369269,2399,0,0,1,0,"And Tango Makes Three"
"856",0,0,-8.7,0,-3.66195786864931,0,756,"Gardner, John","TN",0,-2995.5,-4.42372986369269,480,0,0,0,0,"Grendel"
"857",0,0,-8.7,0,-3.66195786864931,0,16,"Rice, Christopher","TN",0,-2995.5,-4.42372986369269,355,0,0,0,0,"A Density of Souls"
"858",0,0,-20.2,0,8.13804213135069,0,1001,"Klein, Norma","UT",0,12735.5,2.07627013630731,480,0,0,0,0,"My Life as a Body"
"859",1,1,-1.7,0,1.93804213135068,1,1025,"Harris, Robie","VA",0,11296,5.47627013630731,2014,0,0,1,0,"It's Perfectly Normal"
"860",0,0,-1.7,0,1.93804213135068,1,1161,"Hernandez, Gilbert and Jaime Hernandez","VA",1,11296,5.47627013630731,2386,0,0,1,0,"Locas In Love"
"861",0,0,-1.7,0,1.93804213135068,1,1816,"Black, Holly","VA",0,11296,5.47627013630731,3090,0,1,0,0,"Tithe: A Modern Faerie Tale"
"862",1,0,-1.7,1,1.93804213135068,1,1698,"Dark Horse Comics","VA",0,11296,5.47627013630731,3669,0,0,0,0,"Star Wars:  Return of the Jedi II"
"863",1,0,-1.7,0,1.93804213135068,1,657,"Cole, Brock","VA",0,11296,5.47627013630731,2913,0,0,0,0,"Facts Speak for Themselves, The"
"864",1,0,-1.7,0,1.93804213135068,1,1448,"Follet, Ken","VA",0,11296,5.47627013630731,510,0,0,0,1,"Pillars of the Earth, The"
"865",0,0,-1.7,1,1.93804213135068,1,786,"American Medical Association","VA",0,11296,5.47627013630731,3391,0,0,0,0,"Girls Guide to Becoming a Teen"
"866",0,0,-1.7,1,1.93804213135068,0,1130,"Frank, E.R.","VA",0,11296,5.47627013630731,3191,0,0,0,0,"Life Is Funny"
"867",0,0,-1.7,1,1.93804213135068,1,1191,"Sellers, M.R.","VA",0,11296,5.47627013630731,3191,1,0,0,0,"Love is the Bond"
"868",0,0,-1.7,0,1.93804213135068,0,1484,"Aki, Katsu","VA",0,11296,5.47627013630731,3080,0,0,0,0,"Psychic Academy Series"
"869",0,0,-1.7,0,1.93804213135068,0,148,"Rennison, Louise","VA",0,11296,5.47627013630731,2387,0,0,0,0,"Angus, Thongs, and Full Frontal Snogging"
"870",0,0,-1.7,0,1.93804213135068,1,316,"Paterson, Katherine","VA",0,11296,5.47627013630731,1917,0,1,0,0,"Bridge to Terabithia"
"871",0,0,-1.7,0,1.93804213135068,1,1657,"Guterson, David","VA",0,11296,5.47627013630731,1917,0,0,0,0,"Snow Falling on Cedars"
"872",1,0,-1.7,NA,1.93804213135068,0,1148,"Dupuy, Diane","VA",0,11296,5.47627013630731,NA,0,1,0,0,"Little Girl Who Did…What?, The"
"873",1,0,-1.7,0,1.93804213135068,0,203,"Kingsolver, Barbara","VA",0,11296,5.47627013630731,510,0,0,0,0,"Bean Trees, The"
"874",1,0,-1.7,0,1.93804213135068,0,252,"Anaya, Rudolfo","VA",0,11296,5.47627013630731,510,0,0,0,0,"Bless Me, Ultima"
"875",1,0,-1.7,0,1.93804213135068,0,935,"Alvarez, Julia","VA",0,11296,5.47627013630731,510,0,0,0,0,"How the Garcia Girls Lost Their Accents"
"876",1,0,-1.7,0,1.93804213135068,0,953,"Straight, Susan","VA",0,11296,5.47627013630731,510,0,0,0,0,"I Been In Sorrows Kitchen and Licked All the Pots"
"877",1,0,-1.7,0,1.93804213135068,0,1082,"Bulter, Octavia","VA",0,11296,5.47627013630731,510,0,0,0,0,"Kindred"
"878",1,0,-1.7,0,1.93804213135068,0,1085,"Renault, Mary","VA",0,11296,5.47627013630731,510,0,0,0,0,"King Must Die, The"
"879",1,0,-1.7,0,1.93804213135068,0,1429,"","VA",0,11296,5.47627013630731,510,0,0,0,0,"Paula"
"880",1,0,-1.7,0,1.93804213135068,0,1621,"Clavell, James","VA",0,11296,5.47627013630731,510,0,0,0,0,"Shogun"
"881",1,0,-1.7,0,1.93804213135068,0,1657,"Guterson, David","VA",0,11296,5.47627013630731,510,0,0,0,0,"Snow Falling on Cedars"
"882",1,0,-1.7,0,1.93804213135068,0,1674,"Gaarder, Iostein","VA",0,11296,5.47627013630731,510,0,0,0,0,"Sophie's World"
"883",1,0,-1.7,0,1.93804213135068,0,1681,"","VA",0,11296,5.47627013630731,510,0,0,0,0,"Source, The"
"884",1,0,-1.7,0,1.93804213135068,0,1707,"Heigi, Ursula","VA",0,11296,5.47627013630731,510,0,0,0,0,"Stones From the River"
"885",1,0,-1.7,0,1.93804213135068,0,1792,"O'Brien, Tim","VA",0,11296,5.47627013630731,510,0,0,0,0,"Things They Carried, The"
"886",0,0,-1.7,1,1.93804213135068,0,995,"French, Tana","VA",0,11296,5.47627013630731,3758,0,1,0,0,"In the Woods"
"887",0,0,-1.7,1,1.93804213135068,0,1545,"Steig, William","VA",0,11296,5.47627013630731,3503,0,0,0,1,"Rotten Island"
"888",0,1,-1.7,1,1.93804213135068,0,143,"Parnell, Peter and Justin Richardson","VA",0,11296,5.47627013630731,3199,0,0,1,0,"And Tango Makes Three"
"889",0,0,-1.7,0,1.93804213135068,1,1421,"Reese, Laura","VA",0,11296,5.47627013630731,3090,0,0,0,0,"Panic Snap"
"890",0,0,-1.7,0,1.93804213135068,0,1926,"Curtis, Christopher Paul","VA",0,11296,5.47627013630731,901,0,1,0,0,"Watsons Go to Birmingham, The"
