price,date,bedrooms,bathrooms,sqft,floors,waterfront,yr_built,yr_renovated
240500,154,3,1.75,1460,1,0,1997,0
372500,202,2,2.5,1400,2,0,2007,0
595e3,274,3,2.5,3370,2,0,2004,0
515e3,289,4,3,3590,2,0,1997,0
122e4,216,4,2.25,3200,2,0,1962,0
507e3,281,2,1.75,1670,1,0,2004,0
399950,399,4,2,2420,1,0,1984,0
185e3,231,3,1.75,1430,2,0,1994,0
46e4,236,3,1.75,1440,1,0,1980,0
435500,419,3,2.25,1450,2,0,1985,0
469e3,462,4,2.75,3550,1,0,1966,0
531e3,124,2,3,1270,2,0,2000,0
443500,401,2,1,940,1,0,1949,0
223e3,329,3,2,1670,1,0,1990,0
59e4,471,4,3.5,3100,2,0,1996,0
34e4,342,2,2.5,1100,3,0,1997,0
65e4,308,3,2,1870,1,0,1925,0
533600,267,3,2.5,1930,2,0,1990,0
695e3,160,3,2.75,2540,2,0,2005,0
242e3,167,3,1.75,1280,1.5,0,1988,0
425e3,378,3,2.25,1820,1,0,1967,0
525e3,490,3,2.25,1490,2,0,1981,0
485e3,264,3,2.5,1880,2,0,1988,0
175e3,377,3,1,1250,1,0,1971,0
21e4,169,3,2,1440,1,0,1983,0
26e4,469,3,2.5,1920,2,0,1989,0
577e3,173,3,2.5,2060,1,0,1976,0
2e5,293,3,1.5,1210,1,0,1958,0
605e3,420,2,1.75,1760,1,0,1927,0
325e3,140,3,1,990,1,0,1947,0
289500,225,3,1,960,1,0,1944,0
559950,219,3,2.5,1660,3,0,2014,0
1042500,460,3,1.75,1900,1,0,1941,0
543500,281,3,2.25,1270,1,0,1970,0
48e4,141,4,2.25,3250,2,0,1983,0
218e3,142,3,1,960,1,0,1982,0
565e3,172,2,1.75,1330,1,0,1914,1945
426700,345,3,1.75,2080,1,0,1968,0
65e4,254,3,2.5,2690,1,0,1957,0
542e3,266,2,1,890,1,0,1910,0
415e3,174,3,1.75,1070,1,0,1977,0
214e3,226,3,1,1200,1,0,1953,0
245e3,385,3,1.5,1360,2,0,1949,0
314500,181,3,2,2050,1,0,1993,0
112e4,463,3,1.5,3000,2,0,1924,0
378e3,426,2,2,1300,1,0,1963,0
305e3,208,4,2.5,2250,1,0,1982,0
595e3,443,5,2.75,3740,1,0,1978,0
729500,496,3,2.5,1660,3,0,2015,0
43e4,272,3,2.5,2360,2,0,2003,0
24e4,463,3,1.75,1760,1,0,1987,0
545e3,443,3,1.75,1680,1.5,0,1916,0
53e4,187,3,1.75,1320,1,0,1918,0
157e3,321,1,1,870,1,0,1939,0
425e3,461,4,1,1260,1.5,0,1925,0
22e4,320,3,1,1000,1,0,1944,0
521e3,327,4,1.75,2020,1,0,1976,0
325e3,142,3,1,1920,1,0,1952,0
597500,457,3,2,2150,1.5,0,1911,0
337e3,203,3,2.5,1470,2,0,1999,0
1e6,476,3,2.5,3180,2,0,1991,0
307e4,323,3,2.5,3930,1,1,1957,0
495e3,126,3,1,990,1,0,1943,0
748e3,366,4,3.5,2770,2,0,2001,0
888e3,244,3,1.5,1250,1,0,1953,0
269900,447,3,1.75,1140,1,0,1986,0
496500,316,4,2.5,2250,1,0,1967,0
475e3,385,3,2.5,1640,2,0,1969,0
312e3,146,3,1.5,1255,3,0,2004,0
323e3,327,3,1,1290,1,0,1976,0
331e3,327,3,1.75,1300,1,0,1986,0
306e3,133,3,1.5,1220,3,0,2007,0
655e3,272,4,2.5,2630,3,0,2002,0
29e4,189,3,1.5,1950,1,0,1959,0
125e4,213,4,3.25,3160,2,0,1965,0
46e4,166,3,1.75,1550,1,0,1949,0
435e3,254,4,2.5,1700,1,0,1940,0
664e3,439,4,2.75,2510,1,0,1978,0
865e3,209,4,1.75,1800,2,0,1921,0
385e3,224,3,1.75,1800,1,0,1968,0
497e3,198,3,2.25,1870,1,0,1975,0
28e4,173,2,1,1010,1,0,1925,0
188e3,391,2,1.5,1120,1,0,1924,0
478500,272,3,1,2090,1,0,1969,0
1145e3,211,4,3.5,4370,2,0,2001,0
222e3,226,3,2,1440,1,0,1981,0
799e3,147,4,3,2580,2,0,1984,0
609900,159,4,2.5,3190,2,0,2006,0
413e3,288,4,3.5,2380,2,0,1995,0
4e5,285,4,1,1420,1.5,0,1930,0
802541,369,5,2.75,2990,2,0,2014,0
32e4,138,3,2.5,2680,2,0,1990,0
507e3,434,4,2.5,2730,2,0,2006,0
387500,266,3,1,1220,1,0,1946,0
396e3,419,3,1,1500,1,0,1967,0
373e3,232,3,1.75,1830,1,0,1958,0
1484900,265,5,2.5,4570,2,0,1965,0
359900,201,4,2.25,2470,2,0,1983,0
41e4,427,2,1,800,1,0,1927,0
69e4,192,4,2.5,2900,2,0,1992,0
245e3,175,3,2,1410,1,0,1985,0
7e5,362,5,2.5,2830,1,0,1979,0
268e3,264,4,1.75,1680,1,0,1977,0
225e3,160,3,1.75,1760,1,0,1979,0
98e4,281,4,2.25,2240,2,0,1976,0
795e3,461,2,1,1380,1.5,0,1905,0
195e3,488,2,1,820,1,0,1953,0
48e4,306,4,2,2180,1,0,1950,0
485e3,352,4,2,1400,1,0,1900,0
13e4,226,2,1,880,1,0,1928,0
325e3,215,2,1,1060,1,0,1946,0
44e4,467,3,1.75,1530,1,0,1984,0
55e4,286,4,1.75,2480,1,0,1958,0
31e4,216,3,1.75,1490,1,0,1967,0
53e4,181,3,2.5,3660,2,0,1989,0
39e4,175,4,2.5,2340,2,0,1993,0
243e3,250,3,1.75,1450,1,0,1981,0
639e3,202,4,2.5,2210,2,0,1990,0
215e3,260,4,1,1130,1,0,1969,0
405e3,427,5,1.75,1550,1,0,1961,0
25e4,355,4,1.75,1710,1,0,1968,0
405500,195,3,1.5,1010,1,0,1954,0
452e3,208,6,2.25,2660,2,0,1937,1990
73e4,366,6,2.25,2660,2,0,1937,1990
267e3,468,3,2,1300,1,0,1994,0
289950,219,3,2.5,1670,2,0,2002,0
565e3,208,2,1,960,1,0,1911,0
1578e3,219,4,3.25,4670,2,0,1988,0
636e3,474,3,2.5,2140,2,0,2007,0
35e4,260,5,3,2520,1,0,2004,0
32e4,154,3,1.5,1650,1,0,1978,0
21e4,163,2,1.75,1440,1,0,1978,0
245e3,252,2,1,1050,1,0,1950,0
328e3,309,3,1.75,1470,1,0,1983,0
985e3,128,4,2.25,4230,2,0,1989,0
501e3,162,3,1.75,1970,1,0,1976,0
315e3,259,3,2.25,1540,2,0,1992,0
403e3,127,3,2.75,2090,2,0,2012,0
55e4,195,3,2,2380,2,0,1934,0
347500,377,4,2.5,2156,2,0,2012,0
365e3,278,4,2.25,2070,2,0,1986,0
588e3,419,3,1,1910,1,0,1951,0
605e3,231,3,1.75,1920,1,0,1977,0
13e5,316,3,3.25,3400,2,0,1937,0
233e3,322,3,2,1400,1,0,1974,0
36e4,208,4,2.5,2210,2,0,1997,0
459e3,348,2,1.75,1170,1,0,1929,0
74e4,310,3,2,2100,1,0,1995,0
305e3,259,3,1,1160,1,0,1967,0
395e3,170,3,1,1500,1,0,1925,0
56e4,387,4,2.5,2940,2,0,2000,0
65e4,194,4,1.75,2010,1,0,1963,0
449950,155,3,2.5,2170,2,0,2003,0
517500,419,3,1.5,1430,1,0,1940,0
435e3,245,4,1.5,1510,1,0,1970,0
329999,463,3,1,1150,1,0,1952,0
95e4,343,3,1.75,2150,1,0,1960,0
447e3,210,3,1,1370,1,0,1944,0
699800,239,2,2.5,2380,1,0,2010,0
85e4,153,3,1.75,1370,1,0,1911,1988
316500,244,3,1.75,1600,1,0,1979,0
942500,195,5,3.5,3750,1,0,1981,0
131e4,385,2,2.25,3950,2,0,1991,0
856600,397,4,2.25,2400,1,0,1964,0
405600,296,5,1.5,2830,2.5,0,1918,0
565e3,148,4,2.5,2440,2,0,1996,0
4e5,253,3,2.25,1190,2,0,2008,0
33e4,447,3,2,1400,1,0,1997,0
374950,422,4,2.75,2730,2,0,2005,0
405300,350,3,2.75,2390,1,0,1983,0
56e4,307,3,2.25,2060,2,0,1984,0
824e3,447,4,2.25,2490,1,0,1961,0
26e4,196,3,1.75,1100,1,0,1984,0
76e4,371,4,2.5,2430,1,0,1965,0
405e3,174,3,2.5,3170,2,0,1995,0
429900,169,4,2.5,2640,2,0,1987,0
341500,316,3,1.5,1130,1,0,1961,0
465250,162,5,2,1940,1.5,0,1957,0
45e4,125,2,2,1100,1.5,0,1912,2005
39e4,404,3,1,1200,1,0,1955,0
42e4,121,3,2.25,2000,1,0,1963,0
269950,165,3,2.5,1890,2,0,2002,0
493e3,288,4,2,1910,1,0,1910,0
37e4,134,4,2.5,2710,2,0,1998,0
225e4,162,5,4.25,4860,1.5,0,1905,0
305e3,420,3,1,1250,1,0,1967,0
4e5,162,3,1.75,1590,1.5,0,1938,0
32e4,321,3,1.5,1240,2,0,2009,0
715e3,385,4,1,2000,2,0,1911,0
65e4,335,6,2.75,3610,1.5,0,1966,0
218e3,427,5,1.75,1930,1,0,1966,0
5e5,469,2,1,1280,1,0,1964,0
46e4,323,4,2,2090,1,0,1984,0
232500,189,3,1.5,1940,1,0,1969,0
408200,135,3,2.5,1800,2,0,1990,0
522e3,161,3,1.75,1730,1,0,1980,0
675e3,173,4,2.5,2810,2,0,1982,0
1355e3,189,4,3.5,3550,1,0,1999,0
249950,281,4,1,1330,1.5,0,1952,0
21e4,427,2,1,750,1,0,1950,0
429950,191,4,1,1760,1,0,1947,0
737500,278,4,2.5,3200,2,0,1993,0
71e4,268,4,2,1740,1,0,1958,0
47e4,292,3,2.5,2100,2,0,1999,0
11e5,419,4,3.5,4270,1,0,1993,0
65e4,226,3,2,1340,1.5,0,1913,0
1216e3,138,4,2.5,3190,1,0,1967,0
422120,379,3,2.5,1630,2,0,1987,0
625e3,371,5,2.5,2990,2,0,2007,0
385200,156,4,1,1550,1.5,0,1954,0
5e5,468,3,2.25,1690,2,0,1989,0
308e3,321,4,2.25,1960,2,0,1989,0
565e3,155,3,2.75,2390,1,0,1977,0
581e3,250,3,2.5,2600,2,0,2004,0
361e3,217,3,2,1950,1,0,1999,0
345e3,386,3,1,1250,1,0,1964,0
419e3,288,2,2.25,1180,2,0,2008,0
347e3,496,3,2.5,1680,2,0,2004,0
625e3,294,4,2.25,2220,2,0,1989,0
24e5,448,4,4.25,4890,2,0,1999,0
379e3,356,3,3.25,2660,2.5,0,2014,0
31e4,355,3,1.5,1150,2,0,1988,0
25e4,497,2,2,1130,1,0,1941,0
682e3,225,5,2.75,2760,2,0,2005,0
246500,201,3,2,1430,1,0,1992,0
325e3,301,3,1,1490,1.5,0,1932,0
310950,217,4,2.5,2030,2,0,2004,0
11e5,243,3,2,3010,2,0,1931,0
287500,274,3,1,1810,1,0,1954,0
431e3,413,3,1,1810,1,0,1954,0
226e3,233,3,1,970,1,0,1968,0
825e3,496,3,1.75,2010,1.5,0,1926,0
175e3,253,4,1,1300,1.5,0,1947,0
465750,134,3,1.5,1260,1,0,1959,0
659e3,442,4,2.25,2610,2,0,1983,0
595e3,405,3,1.75,1910,1,0,1941,0
35e4,176,3,2.25,1780,2,0,1987,0
27e4,156,4,2.25,1900,1,0,1975,0
662500,253,6,2.25,2450,1,0,1957,0
249900,323,3,1.75,1380,1,0,1939,1957
324500,440,3,1.75,1920,1,0,1977,0
43e4,198,2,1.75,1350,1,0,2004,0
419950,497,2,1.75,1350,1,0,2004,0
285e3,208,4,1.75,2510,1,0,1962,0
332e3,371,4,2.5,2470,2,0,2002,0
282e3,348,4,1.75,1660,1,0,1956,0
32e4,321,3,1,1340,1,0,1987,0
428750,128,3,1,1620,1.5,0,1911,1977
33e4,378,3,2.25,2300,2,0,1977,0
456500,342,4,3.5,2000,3,0,2008,0
352e3,128,3,2.25,1640,1,0,1972,0
664e3,328,4,2,1530,1.5,0,1912,0
628e3,202,3,1.75,4000,1,0,1987,0
512e3,427,3,1.75,1610,1,0,1977,0
254e3,344,3,2,2070,1,0,1969,0
535800,140,4,2.5,1900,2,0,1994,0
287653,282,3,1,1050,1,0,1960,1981
438e3,211,3,2.5,1520,2,0,2006,0
45e4,196,4,1.75,2390,1,0,1949,0
327e3,177,5,2.75,2400,2,0,1998,0
370500,223,4,2.5,1790,2,0,2005,0
265e3,294,3,2.5,1720,2,0,1993,0
45e4,433,4,2.75,2980,1,0,1979,0
425e3,177,3,1,1520,1.5,0,1988,0
166600,316,3,1.75,1150,1,0,1977,0
245e3,170,1,0.75,380,1,0,1963,0
565e3,492,3,1,910,1,0,1951,0
539900,222,3,1.75,1650,1,0,1976,0
91e4,426,3,3.5,2480,2,0,2010,0
28e4,307,4,2.5,2050,2,0,1990,0
275e3,436,3,2.25,1420,2,0,1989,0
467e3,481,3,2.5,3460,2,0,2001,0
457500,211,3,2.5,1500,2,0,1996,0
381156,359,2,1,1320,1,0,1908,0
289999,477,5,2.5,2180,1,0,1977,0
642450,476,3,1.75,1830,1,0,1919,0
469950,261,3,2.25,1620,1,0,1962,0
795e3,428,3,2,2920,1,0,1975,0
785e3,406,4,2.5,3300,2,0,1984,0
86e4,149,3,2.25,3060,2,0,1983,0
1095e3,162,0,0,3064,3.5,0,1990,0
147500,408,3,1,1530,1,0,1959,0
39e4,328,3,2,1910,1,0,1978,0
229e3,352,3,1,1020,1,0,1954,0
185e3,134,3,1,1150,1,0,1932,0
414900,237,3,1.5,1260,1,0,1941,0
2e5,407,4,2,1920,1,0,1914,0
225e3,293,4,2.25,1800,1,0,1969,0
72e4,254,3,1.75,2040,2,0,1924,0
93e4,153,4,2.5,2200,2,0,1908,0
127e4,154,5,2.5,3200,1,0,1952,0
7e5,314,5,3.25,2400,2,0,1928,0
466e3,195,2,1.5,1140,3,0,2005,0
374e3,236,3,1.5,1330,1,0,1976,0
48e4,196,3,2.5,1940,2,0,1994,0
74e4,160,3,2.5,3000,2,0,1995,0
101e4,313,4,1,1820,1.5,0,1923,2014
395e3,149,4,2.5,2910,2,0,2002,0
34e4,205,2,1,1090,1,0,1954,0
209e3,222,3,2,1230,2,0,2003,0
431650,317,5,2.5,1710,1.5,0,1962,0
98e4,127,5,2.5,3160,1,0,1971,0
66e4,216,3,2.5,2680,2,0,1993,0
73e4,434,4,2.25,2190,2,0,1977,0
291500,468,3,1.75,1260,1,0,1988,0
905e3,170,4,3.5,2970,2,0,1997,0
8e5,222,4,2.5,2570,1.5,0,1993,0
839900,128,4,3.5,3810,1,0,2013,0
2e5,194,1,1.5,1010,2,0,2007,0
3e5,413,3,2,1480,1,0,1979,0
53e4,153,3,1.75,1250,1.5,0,1942,0
314950,449,3,2.25,1654,2,0,1995,0
255e3,279,3,1.75,1410,1,0,1960,0
55e4,288,5,2.75,2160,1,0,1950,0
435e3,217,3,1,1400,1,0,1917,0
234e3,327,3,1.75,1420,1,0,1966,0
615e3,282,4,2.25,2500,1,0,1975,0
205e3,252,3,2,1410,1,0,1985,0
384e3,261,4,1.75,2100,1,0,1955,0
324e3,141,3,2.5,1750,2,0,1994,0
645e3,202,3,1.75,2070,1,0,1946,0
57e4,295,3,3.25,1570,2,0,2007,0
324e3,343,3,2.5,1920,2,0,1999,0
27e4,239,2,1,1000,1,0,1943,0
29e4,138,5,1.5,2120,1.5,0,1962,0
25e4,180,3,2,1440,1,0,1965,0
342e3,384,3,1.75,1660,2,0,1990,0
255e3,441,3,1.5,1340,1,0,1958,0
8e5,173,3,2.25,2380,1,0,1972,0
451e3,135,3,1.75,1560,1.5,0,1926,0
99e4,336,4,2.5,2780,1,0,1967,0
288400,139,4,2.5,1860,1,0,1983,0
42e4,433,3,1.5,2390,2,0,1920,1995
359e3,498,2,2.75,1370,2,0,2009,0
39e4,219,4,3,2570,1,0,1988,0
3e5,244,3,2.5,1320,2,0,2005,0
545e3,428,5,2.5,2520,1,0,1981,0
288349,462,3,1,1250,1,0,1972,0
299900,400,3,2.25,1560,1,0,1985,0
891e3,197,4,2,2330,1.5,0,1925,0
12e5,454,3,2,3660,1,0,1947,0
378e3,400,4,2.5,2790,2,0,2004,0
299995,173,2,1,1060,1,0,1951,0
253e3,279,3,2.5,2020,1,0,1994,0
35e4,384,3,2.25,1580,1,0,1979,0
565e3,434,4,3,2020,1.5,0,1900,0
315e3,162,2,1,970,1,0,1908,0
57e4,294,4,3,1490,1.5,0,1915,0
971e3,222,5,3.5,4390,2,0,2005,0
915e3,239,5,2.5,2750,1.5,0,1910,0
419e3,376,4,1.5,2150,1,0,1950,0
26e4,404,4,1.75,1810,1,0,1977,0
1321500,462,3,3,2230,2,0,1990,0
369950,429,3,1,2430,1,0,1977,0
1029900,287,3,2.5,3680,2,0,1994,0
435e3,490,5,1,1410,1.5,0,1929,0
601e3,448,3,1.75,1330,1,0,1958,2002
460500,196,3,1,1490,1,0,1963,0
72e4,140,3,2.5,2020,3,0,2000,0
851e3,475,4,2.5,3130,2,0,1996,0
55e4,246,4,3,2670,2,0,1916,1978
7e5,446,4,1,1980,1.5,0,1920,0
323e3,250,3,1.75,2100,1,0,1963,0
345500,264,3,1,1350,1,0,1944,0
378e3,336,4,1.5,2140,1,0,1959,0
65e4,315,4,2,2208,3,0,1917,0
385e3,467,3,2,1010,1,0,1982,0
425e3,258,2,1,970,1,0,1910,0
21e4,335,4,2,1520,1.5,0,1920,0
63e4,147,4,2.5,2740,2,0,1993,0
335e3,210,3,1.75,1570,1,0,1953,0
196500,175,3,1,1320,1,0,1966,0
582800,134,4,2.75,2550,1,0,1986,0
44e4,173,3,1.75,1560,1,0,1983,0
752500,236,4,2.25,2360,2,0,1974,0
532500,300,3,1.75,1330,2,0,1909,0
265e3,490,3,1,1070,1,0,1950,0
397500,397,3,1.25,1510,1,0,1961,0
524250,204,3,2.5,1710,2,0,1999,0
765e3,128,4,2.75,2790,2,0,1996,0
648e3,217,4,2.5,2620,2,0,2001,0
469500,223,5,2.5,2970,1,0,1969,0
237500,447,3,1.75,1050,1,0,1975,0
216e3,385,3,1,1280,1,0,1956,0
427200,453,3,1,1030,1,0,1963,0
28e4,434,3,2.25,1900,1,0,1977,0
718e3,479,5,3,3070,1,0,1968,0
42e4,433,2,2.75,1760,2,0,2010,0
379e3,258,2,1,930,1,0,1952,0
326100,146,2,1,880,1,0,1942,0
535e3,148,3,2.5,1360,3,0,2003,0
283e3,273,4,2.75,2130,1,0,1992,0
26e4,232,3,1,1480,1.5,0,1940,0
399e3,467,4,1,1500,1.5,0,1951,0
484950,420,3,2.25,1670,2,0,1987,0
64e4,285,4,1.75,2060,1,0,1960,0
585e3,427,4,2.5,2160,1,0,1952,0
645e3,372,4,2,2780,1,0,1955,0
253e3,489,3,2,1490,1,0,1988,0
178500,201,2,1,740,1,0,1953,0
291e3,232,4,2.5,1860,2,0,1991,0
199950,259,2,2.75,1590,1.5,0,1920,0
553500,215,2,1,850,1,0,1922,0
189950,469,2,1,1030,1,0,1981,0
289e3,266,3,2,1850,1,0,1988,0
7e5,481,4,2,1830,2,0,1908,0
27e4,294,3,2,1560,1,0,1967,0
258e3,127,4,1.75,1730,1,0,1977,0
53e4,164,3,2.5,1930,2,0,2005,0
245e3,351,3,2.25,1422,2,0,2012,0
563e3,476,3,2,1380,1.5,0,1917,0
515e3,322,3,2.5,2430,2,0,2001,0
325e3,167,4,2.5,2610,2,0,1987,0
54e4,456,3,2.25,2000,2,0,1996,0
280300,343,2,1,920,1,0,1949,0
46e4,128,4,1.75,1750,1.5,0,1926,0
475e3,345,3,1.75,2020,1,0,1981,0
9e5,162,4,2.25,2460,1,0,1957,0
538200,363,4,3,1780,1,0,1964,0
429e3,251,2,1,1080,1,0,1922,0
164808,205,3,1,1250,1,0,1980,0
52e4,390,4,2.25,1870,2,0,1977,0
475e3,168,3,1.75,1700,1,0,1977,0
283e3,268,4,1.5,1480,1,0,1942,0
321500,454,4,2.5,1930,2,0,2000,0
84e4,209,4,2.75,3130,2,0,1993,0
287e3,468,3,2.25,1370,2,0,1992,0
375e3,155,3,1.75,960,1,0,1962,0
349500,236,3,1.75,1260,1,0,1969,0
446450,225,3,1.5,1480,1,0,1960,0
315e3,160,4,2.5,1930,2,0,1992,0
271310,139,2,1,870,1.5,0,1906,0
315e3,386,4,1,1300,1.5,0,1953,0
245e3,134,3,1.75,1490,1,0,1990,0
543115,428,2,1,1380,1,0,1947,0
9e5,292,4,2,1190,1.5,0,1945,0
245e4,471,4,4.25,4250,2,0,2008,0
554e3,483,2,2,1920,1,0,2003,0
249900,197,3,1.75,2080,1,0,1950,0
768e3,231,3,2.5,3220,2,0,1981,0
98e4,142,4,3,3680,1,0,1967,0
395e3,474,5,2.5,2070,1,0,1962,0
415e3,467,3,1.75,1480,2,0,1995,0
38e4,415,4,2.5,2000,2,0,2003,0
566e3,421,3,2.5,1560,2,0,1999,0
218500,439,2,1,1600,1,0,1949,0
55e4,121,4,2.5,1940,1,0,1976,0
512031,182,3,1.75,1540,1,0,1920,0
197500,440,2,1,820,1,0,1950,0
47e4,195,3,2.25,1780,1,0,1977,0
59e4,436,3,1.75,1560,1,0,1981,0
465e3,441,4,2.25,2210,1,0,1977,0
499e3,257,2,1.75,2040,1,0,1968,0
515e3,236,3,2.25,1920,1,0,1972,2000
716500,309,3,1.75,1930,1,0,1936,0
41e4,136,3,2,1700,1,0,1944,0
85e4,294,4,3.25,3450,2,0,1994,0
105e4,141,4,3.25,3440,2,0,1983,0
648e3,159,4,2.5,2380,2,0,1992,0
62e4,155,4,2.25,2400,1.5,0,1929,0
935e3,397,4,4.5,5670,2,0,2008,0
379e3,442,3,1,1140,1,0,1963,0
699e3,196,3,1.75,1670,1,0,1952,0
528e3,363,4,2.25,1910,1,0,1960,0
425e3,480,3,1.75,1560,1,0,1974,0
249500,173,2,1.75,1500,1,0,1963,0
1035480,196,5,3.25,4475,2,0,2014,0
79e4,224,4,2.75,2840,1,0,1961,0
399950,229,3,1,1020,1,0,1969,0
275e3,293,3,1.5,1410,1,0,1953,0
55e4,387,3,1,1520,1.5,0,1912,0
14e4,308,1,1,730,1,0,1926,0
25e4,205,3,1,1190,1,0,1954,0
318e3,245,3,2.25,1410,2,0,1988,0
505e3,190,2,1,1240,1,0,1962,0
470500,471,5,2.5,2500,1,0,1966,0
36e4,146,3,1,1050,1.5,0,1954,0
1242500,442,4,2.75,2680,1,0,1962,0
986e3,464,3,2.5,2380,1,0,1964,0
515e3,400,2,1,1060,1,0,1906,0
32e4,378,3,1.75,2300,1,0,1939,0
31e4,397,4,3,2010,1,0,1951,0
356700,149,2,1,1090,1,0,1942,0
775e3,476,4,1.75,2320,1,0,1956,0
325e3,475,3,1,1040,1,0,1951,0
208e3,274,4,2.75,1810,1.5,0,1962,0
825e3,238,2,1,1150,1,1,1908,0
515e3,196,3,2.5,2360,1,0,1990,0
49e4,391,3,1.5,1970,1.5,0,1929,0
675e3,139,4,3,2690,1,0,1954,1999
36e4,197,4,2.5,2080,1,0,1962,0
55e4,474,4,2.5,2080,1,0,1962,0
225e3,205,3,1.5,1370,1,0,1962,0
5e5,440,3,2.75,3410,1.5,0,1967,0
385e3,481,4,2,1850,1,0,1969,0
837700,167,5,2.75,3010,2,0,1994,0
448e3,405,3,2.25,1530,2,0,2003,0
73e4,491,5,1.75,2690,1,0,1952,0
575e3,194,4,1.5,2810,1,0,1954,0
43e4,321,3,1.75,1810,1,0,1976,0
435e3,378,3,2.5,1560,2,0,2002,0
241e3,352,3,1,1010,1,0,1973,0
453500,497,2,1.75,1000,1,0,1924,0
285e3,460,2,1.5,990,3,0,2001,0
151e3,147,2,1,720,1,0,1942,0
157e4,313,5,4.5,6070,2,0,2004,0
631e3,308,5,2,2270,2,0,1905,0
285e3,152,2,2.5,1380,2,0,2011,0
195e3,415,3,1,1260,1,0,1959,1977
817500,479,4,2.5,2910,2,0,1987,0
55e4,373,3,2,1810,1,0,1960,0
1127e3,183,4,2.5,3160,2,0,1995,0
609850,363,2,2.75,1910,3,0,2002,0
2e5,370,3,1,1230,1,0,1947,0
367e3,429,4,2.5,2960,2,0,2006,0
285167,236,3,2.25,2200,2,0,1988,0
275e3,456,2,1.5,1270,1,0,1947,0
350900,447,4,2.5,2540,2,0,1992,0
66e4,170,4,3.25,3030,2,0,1988,0
525e3,230,3,1.75,1520,1,0,1957,0
262e3,401,4,2.5,1560,2,0,1997,0
69e4,173,2,1,970,1,0,1907,0
624e3,447,5,3.75,3570,2,0,2005,0
353e3,125,3,1,1350,1,0,1947,0
552500,434,4,3.5,3710,2,0,2002,0
224500,128,4,1,1430,1.5,0,1983,0
239e3,481,3,1,940,1,0,1950,0
975e3,191,5,4.5,4300,2,0,2004,0
12e5,175,4,1.75,3990,2,0,2006,0
505e3,448,3,1,1380,1.5,0,1910,0
302e3,134,4,1.75,2020,1,0,1963,0
17e4,264,3,1,1480,1,0,1944,0
195e3,187,2,1,1190,1,0,1910,0
272e3,251,5,1.5,2550,1,0,1959,0
369e3,408,5,1.5,2550,1,0,1959,0
332500,378,3,1.5,1500,1,0,1953,0
515e3,490,3,2.5,3000,1,0,1963,0
269e3,155,3,1,1690,1,0,1967,0
1278e3,210,4,4,4390,1,0,1994,0
303e3,401,3,2.5,1560,2,0,1985,0
42e4,369,7,3,2940,1,0,1977,0
4e5,313,3,1,1130,1,0,1941,0
225e3,399,3,1,1020,1,0,1987,0
219e3,258,2,2,1310,2,0,2004,0
605e3,364,3,2.5,2570,2,0,1989,0
625e3,286,4,2,2020,1,0,1942,0
38e4,419,5,2,1680,1,0,1906,0
62e4,478,4,2,1770,1.5,0,1962,0
687500,177,4,2.75,3190,2,0,1994,0
225500,203,4,2,1440,1,0,1962,0
252500,348,3,2,1150,1,0,1956,0
51e4,301,3,2.5,1860,2,0,1994,0
51e4,126,4,2.5,2430,2,0,2003,0
725e3,219,3,2.5,1940,1.5,0,1906,0
75e3,412,1,0,670,1,0,1966,0
492e3,435,2,1,880,1,0,1927,0
425e3,434,4,2.5,1930,1,0,1977,0
1955e3,475,4,2.75,3120,1,1,1963,0
298900,432,3,2.5,1830,2,0,1994,0
699e3,460,4,2.5,3230,2,0,1987,0
31e4,182,2,1,700,1,0,1918,0
35e4,355,3,1.75,1010,1,0,1961,0
79e4,362,4,1.75,2460,1,1,1961,0
305e3,209,4,2.5,2230,2,0,2003,0
315e3,274,3,2.5,1570,2,0,2003,0
267500,223,5,3.5,2390,2,0,1977,0
175e4,230,4,3.25,3460,2,0,1950,1998
435e3,224,6,3.5,2400,2,0,1987,0
482500,247,6,4.5,2940,1.5,0,1966,0
5110800,292,5,5.25,8010,2,1,1999,0
439995,239,3,1.75,1570,1,0,1959,0
46e4,492,3,3,1520,1,0,1967,0
194e3,209,3,1,1070,1,0,1971,0
29e4,281,2,0.75,440,1,1,1943,0
274700,195,4,2,2440,1,0,1963,0
9e5,440,4,2.5,2660,2,0,1910,0
115e4,126,4,4,4460,2,0,2001,0
605e3,245,3,2.5,2010,2,0,2008,0
359e3,432,3,2.5,1450,2,0,2004,0
85e4,280,3,1.75,1400,1,0,1951,0
505e3,232,3,2,1500,2,0,2002,0
565e3,189,3,2.5,2500,2,0,1990,0
585e3,483,2,1.75,1280,1,0,1955,0
328e3,484,4,3.25,3380,2,0,1990,0
749950,189,4,2.75,2910,1,0,1957,1995
826e3,176,4,2.5,3060,2,0,2006,0
535e3,246,3,1,1330,1,0,1977,0
925e3,217,4,2.5,3300,2,0,1991,0
875e3,155,3,3.5,3250,2,0,2001,0
902e3,142,4,2.25,2530,1,0,1976,0
423e3,273,3,1,1830,1,0,1951,0
235e3,173,3,1,1170,1,0,1968,0
545e3,190,2,2,2930,1,0,1980,0
343e3,288,2,1,1230,1,0,1961,0
334950,447,3,2.5,1620,2,0,2002,0
405e3,251,3,1.75,1760,1,0,1956,0
22e4,348,4,1,1440,1,0,1959,0
173e3,274,2,1,1740,1,0,1947,0
655e3,310,3,1,1270,1.5,0,1906,0
